asin,title,summary
B0000643Q6,Skagen Women's 26mm Goldtone Mesh Watch,"Skagen's contemporary women's watches feature white dials adorned with Swarovski crystals, Japanese quartz movements, and either stainless steel or gold-plated mesh bands. Water-resistant to 98 feet, they complement any stylish woman's wardrobe."
B00006I5YC,TIMEX Women's 50892 Rush VO2 Sports Watch,"Timex, renowned American watch company since 1854, offers a wide range of watches, including models for female athletes with innovative features such as built-in instructions and ease of use."
B00007DN11,CASIO MQ76-9A Analog Wrist Watch,"Analog watch with a resin case and band, measuring 35mm in diameter and 25mm in band width. Quartz movement, gold dial, black band, water-resistant to 50 meters, and a battery life of approximately 2 years."
B00007JDQV,CASIO MQ27-7E Casual Classic Watch,"Classic Casio watch with a sleek plastic band, metal case, black dial, and silver hands. Durable construction with mineral crystal protection, Japanese quartz movement for accuracy, and 10-meter water resistance."
B00008IM8T,Timex Women's T53161 Ironman Traditional 30-Lap Black/Gray Resin Strap Watch,"Versatile sports watch for athletes and swimmers, featuring 30-lap memory, 99-lap counter, stopwatch, and timer. Durable resin construction, water-resistant to 330 feet, with a bright dial for easy reading in any condition."
B00009L7N5,CASIO MQ27-1B Men's Dress Watch,"Casual polyurethane watch with precise quartz movement, silver-tone markers and hands, water resistance, and a resin case and band."
B00009W9MJ,GUCCI Women's YA055506 Series 5505 Silver-Tone Dial Watch,"Gucci ladies watch with a round case (27mm) and stainless steel link bracelet. Features a silver dial with Roman numerals, date display, quartz movement, and deployment clasp. Water resistant up to 30 meters."
B0000C0SE2,Voguestrap TX577721 Allstrap 18mm Black Regular-Length Fits Ultra Sport Watchband,"18mm wide, polyurethane replacement watchband in black for major brand watches (Timex, Casio, Seiko, Tissot, Citizen, U.S. Polo, Stuhrling, Nautica)."
B0000C9ZC2,"Skagen Women's Quartz Stainless Steel Dress Watch, Color:Multicolour (Model: 233SGS)","Compact and stylish watch with a brushed gold case, mesh band, quartz movement, 28 mm dial, and water resistance for splashes."
B0000C9ZCJ,"Skagen Quartz Stainless Steel and Leather Dress Watch, Color:Black (Model: 295USLB)","Large stainless steel watch with black dual dials, quartz movement, mineral crystal, black leather band, water resistant to 99 feet."
B0000C9ZCT,Skagen Women's Quartz Stainless Steel Dress Watch(Model: 355SSSN),"Petite stainless steel watch with a 26mm blue dial, mesh band, and date function. Water resistant to 99 feet."
B0000C9ZCC,"Skagen Women's Quartz Stainless Steel Dress Watch, Color:Multicolour (Model: 240SGX)","Two-toned stainless steel watch with a silver dial, date function, and quartz movement. Water-resistant (30M) and features a 24mm case diameter and a link band."
B0000C9ZC4,"Skagen Women's Quartz Stainless Steel Dress Watch, Color:Multicolour (Model: 233SGSC)","**Elegant Skagen Watch:**

* Stainless steel case and mesh band
* Quartz movement, mineral crystal
* Silver dial with gold indicators
* 28mm case diameter, 30M water resistance
* Clean, Danish-inspired design"
B0000CA101,Lois Hill Women's Swiss Quartz Stainless Steel and Sterling Silver Dress Watch(Model: 9385-9121-09),"Sterling silver watch with intricate filigree link bracelet, teal dial, and Swiss-Quartz movement. Waterproof to 99 feet."
B0000CARF1,"Kenneth Cole New York Women's Quartz Stainless Steel Casual Watch, Color:Silver-Toned (Model: KC4333)","Kenneth Cole stainless steel watch with a blue dial, Japanese quartz movement, 30-meter water resistance, and limited lifetime warranty."
B0000TEXDG,Timex Women's T00917 Classic Silver-Tone Expansion Watch,"Timex T00917 women's watch features a stylish design with a 16.8 mm stainless steel case, Art Nouveau markings, and an expansion strap. It comes with a one-year warranty and an optional three-year SquareTrade protection plan covering mechanical and electrical failures, broken watchband, cracked crystal, bezel damage, and more."
B0000TIIEQ,Timex Women's T26701 Classic Brown Leather Strap Watch,"Timex women's watch with gold-tone stainless steel case, silver dial with gold-tone numerals and hands, genuine leather strap, quartz movement, and mineral crystal. One-year limited warranty."
B0000TIINM,Timex Women's T29082 Classic Gold-Tone Expansion Band Watch,"Timex women's watch with two-tone stainless steel case and expansion band, featuring a white dial with gold-tone markers and hands, for US customers with a one-year limited warranty."
B0000TII8C,Timex Women's T21882 Classic Cavatina Expansion Stainless Steel Bracelet Watch,"Timex women's watch with gold-tone stainless steel link expansion band, champagne dial with Arabic numerals, quartz movement, and mineral crystal protection. Warranty applies to product defects only and excludes battery, crystal, band, and strap."
B0000TIIZ0,Timex Women's T47042 Expedition Metal Field Olive/Brown Leather Strap Watch,"Timex Expedition Metal Field Olive Green Dial Brown Leather Strap Watch: durable, stylish watch for active lifestyles, with an 8-year battery life, water resistance to 50 meters, and an Indiglo night-light for easy reading in low light conditions."
B0000TIIIW,Timex Women's T28412 Expansion Band Digital Watch,"Stylish Timex digital watch with two-tone stainless steel case and expansion bracelet, featuring chronograph, alarm, timer, and month/day/date display. Water-resistant to 30 meters, with 4-year battery life and Indiglo night-light technology."
B0000TIJ6S,Timex Unisex T48021 Expedition Classic Digital Outdoor Performance Chrono Alarm Timer Watch,"Timex watch with 1-year warranty against manufacturing defects, featuring a quartz movement, and a mineral crystal face for scratch protection. Dimensions: 1.2 x 1.2 x 0.4 inches. Shipping weight: 1 pound."
B0000TII8M,Timex Cavatina Expansion Band Watch,"Stylish and functional, the Classic Cavatina watch features an elegant design with a brushed silver-tone expansion band, polished silver-tone case, and white dial with Arabic numerals. It includes Quartz movement and is not water resistant."
B0000TIIPK,Timex Porter Street Watch,"Stylish women's watch with classic design, Arabic numeral dial, 10-year battery, water resistance up to 165 feet, date display, and Indiglo night-light."
B0000TQIIY,Timex Women's T19822 Watch,"Timex T19822 women's watch with a one-year warranty, gold-tone stainless steel case and bracelet, and a mother-of-pearl dial."
B0000TQKVY,Timex Women's T23251 Classic WatchBlack Strap,Timex T23251 women's stainless steel watch with a black leather strap featuring a quartz movement and a one-year manufacturer's warranty.
B0000TQKCI,Timex Women's T21932 Classic Swarovski Crystal Accented Watch,"Timex Women's Classic Watch features Swarovski crystals, a gold dial with dot hour indexes, and a stainless steel case with a gold-tone braided bracelet. It has a quartz movement and a durable mineral window."
B0000UIXWW,Timex Women's T16091 Classic Gold-Tone Leather Strap Watch,"Timex watch with quartz movement, scratch-resistant mineral crystal, and date window, backed by a one-year limited warranty for US customers."
B0000V9M1C,Pulsar Women's Expansion Bracelet watch #PPH517,"Stainless steel watch with black dial, quartz movement, and water resistance."
B0000V9QG8,Seiko Women's Le Grand Collection watch #SWB026,"Classic women's watch with a gold-plated stainless steel case and bracelet, white dial with gold-tone accents, automatic date calendar, scratch-resistant crystal, quartz movement, and water resistance to 30 meters."
B0000V9RH6,Seiko Clearance Sale SZZC12 15 Steel Bracelet & Case Women's Quartz Watch,"Stainless steel two-tone cased watch with white dial, quartz movement, and water resistance."
B0000V9M8A,Pulsar Ladies Watch PRYB02,"Gold-tone stainless steel watch with white dial, diamond marker at 12, water resistance, and quartz movement."
B0000VA2B6,Victorinox Women's 24022 Alliance Steel Watch,"Victorinox Alliance Small women's watch features a 35mm stainless steel case with a midnight blue mother-of-pearl dial, diamond marker, and date display. It has a quartz movement, sapphire crystal, and is water-resistant to 100 meters."
B0000YBMNK,Kenneth Cole New York Women's Quartz Stainless Steel and Leather Dress Watch(Model: KC2200),"Kenneth Cole watches offer a limited lifetime warranty (excluding wear, tear, and abuse) and feature quartz movement, mineral crystal, stainless-steel case, and water resistance up to 99 feet."
B0000YBMMQ,Kenneth Cole New York Women's Quartz Stainless Steel and Leather Dress Watch(Model: KC2141),"Elevate your style with this Kenneth Cole New York watch, featuring a square stainless steel bezel, silvery-white dial, and black leather band. Its quartz movement and mineral crystal ensure reliability, while the water resistance protects against everyday splashes. The limited lifetime warranty excludes wear and tear, battery, and abuse-related issues."
B0000YWSLA,Reaction Quartz Brass and Leather Sport Watch(Model: RK5035),"Futuristic stainless steel digital watch with a wide leather band, digital timekeeping, and water resistance up to 30 meters."
B0000Z7J04,Fossil Women's Blue watch #AM3573,"Fossil watches, priced from $50-$150, offer a range of styles (sports, casual, fashion) from a renowned industry leader established in 1984."
B00013UP8I,Swatch Ladies Watches SFK119 - WW,"Swatch SFK119 Skin Classic Ligne De Vie watch features a frosted transparent plastic case and strap, Swiss quartz movement, silver dial, and water resistance up to 30 meters, with a 34mm case diameter and 3.9mm thickness."
B000153MWW,Fossil Wrist Net Smart Watch for MSN Direct (FX3001),"Wrist Net watch with MSN Direct provides wireless connectivity to news, stocks, messages, and more through an FM network, with customizable channels and watch faces. It synchronizes with Outlook calendars and updates to local time zones. Battery lasts 3-7 days with daily recharging recommended."
B00016W96Q,Seiko Diamond Dial SXJS70,"Two-tone watch with black diamond dial, gold markers, and bracelet."
B0001HIT0K,Skagen Women's Quartz Stainless Steel and Leather Dress Watch(Model: 433SSLC),"Stylish slim 100% stainless steel ladies watch with a high-quality leather band and easy-to-read chrome dial. Quartz movement, mineral crystal, 28 mm case diameter, water-resistant to 99 feet (30 M). Skagen watches are designed with a European aesthetic, known for their elegance, precision, and modern materials."
B0001HIT1Y,Skagen Women's 355SGSC Ancher Quartz 3 Hand Date Stainless Steel Silver Watch,"Slim and elegant women's stainless steel mesh watch with quartz movement, silver-white dial with gold-tone indicators, date function, and water resistance up to 99 feet."
B0001HIT0U,Skagen Women's Quartz Titanium and Stainless Steel Dress Watch(Model: 233STMB),"Sleek, minimalist Skagen watch with titanium case, quartz movement, mineral crystal, 28mm diameter, and 99 feet water resistance, inspired by Danish aesthetics."
B0001HIT0A,"Skagen Women's Quartz Stainless Steel and Leather Dress Watch, Color:Black (Model: 433SSLB)","Slim, stylish women's watch with a stainless steel case and leather band. Quartz movement, mineral crystal, 28 mm diameter case, black dial with red sub second hand, water-resistant to 99 feet."
B0001HIT1O,Skagen Women's 355LGSC Ancher Stainless Steel Mesh Watch,"Stylish stainless steel mesh watch with a classic slim design. Features quartz movement, date function, and water resistance up to 99 feet."
B0001HIT1E,"Skagen Women's Quartz Stainless Steel Dress Watch, Color:Silver-Toned (Model: 490SMMB)","Black tie series ladies' watch with sleek black stainless steel case, real crystal indicators, mesh band, quartz movement, mineral crystal, 14 mm case diameter, water resistant to 99 feet for rain and splashes."
B0001MLMKY,Swatch Women's GB743 Once Again Black Plastic Watch,"Swatch GB743: Round black watch with white dial, Arabic numerals, date window, quartz movement, plastic band, 33mm case, water-resistant to 99ft, free returns."
B0001W8EYQ,Armitron Women's 752345 NOW Diamond Accented Two-Tone Dress Watch,"Two-tone Armitron women's dress watch with a silver dial, gold-tone accents, and a genuine diamond at the 12 o'clock position. Features Japanese quartz movement and a mineral crystal."
B0001WAPFM,Victorinox Swisscard Lite Replacement Battery,"Victorinox Swiss Army Knife:
- Legendary multi-tool with unmatched functionality, quality, and design.
- Compact, sturdy, and renowned for its role in countless adventures and lifesaving situations."
B0001WLV1E,Pedre Women's 0231SX,"Pedre classic watch with accurate Japanese quartz movement (within one minute per year), scratch-resistant crystal, 33mm case diameter, grosgrain strap, and a 2-Year Limited Warranty, backed by SquareTrade for repairs and replacements with 24/7 customer support and 100% parts and labor coverage."
B0001YH8H8,2001 Swatch Watch Standard Persian World GO103,"New Swatch Standard Persian World watch with a 34 mm case diameter, textile over leather band, and 30 meters water resistance. Includes new battery, plastic box, and instructions. Dimensions: 9.8 x 1.8 x 0.7 inches. Shipping weight: 0.32 ounces."
B0001ZUVAI,Swatch Women's LB153 Something New Black Plastic Watch,"Water-resistant black plastic Swatch watch with a white dial, Arabic markers, luminous hands, silicone band, and a 31.40 mm case."
B00020J0OK,Timex Women's T23691 Watch,"Timex T23691 silver-tone stainless steel women's watch with a blue dial, Arabic numeral markings, luminous hands, date display, Quick Date function, water resistance to 50 meters, and Indiglo night-light."
B00020J0UE,Timex Women's T26941 Classic Two-Tone Bracelet Watch,"This Timex watch comes with a one-year warranty from Timex and an extended warranty from SquareTrade, covering mechanical and electrical failures, cracked crystal, and more, with free repairs, shipping, and no deductibles."
B00020J068,Carriage Women's C7A261 Gold-Tone Round Case White Dial Two-Tone Stainless Steel Expansion Band Watch,"Timex women's watch with a two-tone round case, white dial, and two-tone expansion band. Features a polished finish, quartz movement, mineral crystal window, and water resistance to 99 feet."
B00020J05O,Carriage Women's C7A241 Silver-Tone Round Case White Dial Silver-Tone Stainless Steel Expansion Band Watch,"Timex Carriage Women's Silvertone Expansion Band Watch features a silver-tone case, white dial with black Arabic numerals, silver-tone matchstick indices, 30M water resistance, polished stainless steel expansion band with crisscross pattern, and reliable quartz movement."
B00020J0XG,Timex Women's T29151 Watch,"The Timex T29151 women's watch features a stainless steel oval case with a silver bezel, a silvery white dial with sunray texturing and mixed markers, and a light blue leather strap. Warranted against defects in manufacture for one year."
B00020J03Q,Carriage Women's C56291 Glod-Tone Round Case White Dial Small Two-Tone Stainless Steel Expansion Band Watch,"Timex Carriage Women's Two-Tone Watch (C56291) with polished-finish, quartz movement, white dial, silver-tone and gold-tone expansion band, and non-water resistance."
B00020J054,Carriage Women's C7A211 Silver-Tone Round Case White Dial Black Croco Strap Watch,"Stylish Timex women's watch with classic leather band, silver-tone case and bezel, white dial with Arabic numerals, reliable quartz movement, and water resistance up to 30 meters."
B00021C41A,Seiko Women's SWL001 Braille Black Leather Strap Watch,"Ladies' Braille watch with a black leather strap, silver tone case, and black dial with raised hour markers for accessibility. Features Japanese quartz movement, scratch-resistant Hardlex crystal, and 99 feet (30 M) water resistance."
B00021CLUY,Timex T78401 Kids Purple Time Teacher Flowers Watch,"Timex Time Teacher watch with annotated hands and dial for kids, featuring a playful floral design and elastic band, made in the USA and imported."
B00022AM0E,Tissot Women's T031.210.33.053.00 Ballade III Polished Gold Stainless-Steel Case Black Dial Watch,"Tissot's Ballade III watch features a 28mm gold-plated stainless steel case with a black dial, Roman numerals, and a date display. Its scratch-resistant sapphire crystal and water resistance up to 99 feet ensure durability."
B00024CDF4,"Skagen Quartz Stainless Steel and Leather Dress Watch, Color:Black (Model: 286LSLW)","Stainless steel Skagen dual time watch with a comfortable, slim design and contemporary black leather strap. Features a white dial with easy-to-read time displays in two time zones, mineral crystal, quartz movement, and water resistance of up to 100 feet."
B00024WAJI,14mm Antique Croco Grain Ladies Watch Band By Timex Long,"Stylish watch band with padded stitching for comfort, featuring a 14mm lug end, silver-tone buckle, 7.25-inch length, and 12mm buckle size. Free spring bars included."
B00024WARA,12mm Timex Ladies Padded Oil Leather Stitched Brown Long Watch Band,"Stylish leather watch band with stitched design, comfortable padded construction, and gold tone buckle for a new look."
B00024WAK2,Voguestrap TX16G13 Allstrap 16mm Black Regular-Length Fits Casio Sport and Diver Watchband,"A 16mm wide, black polyurethane replacement watch band designed to fit Timex, Casio, Seiko, Tissot, Citizen, U.S. Polo, Stuhrling, and Nautica watches."
B00024WAPW,Voguestrap TX16G14 Allstrap 16mm Black Regular-Length Fits Casio G-Shock and Tri-Graph Watchband,"Replacement polyurethane watchband for 16mm Casio Trigraph and Gshock watches, compatible with various brands including Timex, Seiko, Citizen, and Stuhrling."
B00024WBTW,Voguestrap TX41718BN Allstrap 18mm Brown Regular-Length Distressed Leather Watchband,"Genuine brown distressed leather watch band featuring stainless steel buckles, fits 18mm watches from popular brands like Timex and Seiko, providing a timeless and durable accessory."
B00024WC6Y,Voguestrap TX48314BN Allstrap 14mm Brown Regular-Length Padded Genuine Calf Watchband,"Comfortable and stylish 14mm brown calfskin replacement watchband for major brand watches including Timex, Casio, Seiko, Tissot, Citizen, and more."
B00024WC5K,18mm Timex Honey Brown Genuine Pigskin Watch Band Regular,"Stylish replacement band for watches with 18mm lug end, featuring a padded stitched design for comfort, gold tone buckle, and included spring bars."
B00024WC64,Voguestrap TX48312BK Allstrap 12mm Black Regular-Length Padded Genuine Calf Watchband,"Replacement 12mm genuine calfskin watchband in black, fits Timex, Casio, Seiko, Tissot, Citizen, U.S. Polo, Stuhrling, and Nautica watches."
B00024WB2O,Voguestrap TX244661 Allstrap 18mm Brown Regular-Length Fits Expedition Water Resist Watchband,"18mm calfskin watchband in brown, suitable for various major brand watches including Timex, Casio, and Seiko."
B00024WL7Y,Voguestrap TX865T Allstrap 10-14mm Two-Tone Long-Length Ladies Wide Expansion Watchband,"Gold-toned 10mm replacement watch band with silver trim, compatible with various major watch brands including Timex, Casio, Seiko, and Nautica."
B00024WL74,2 PIECE 16MM BLACK IRONMAN TRIATHLON 30 LAP FAST WRAP HOOK LOOP WATCH BAND STRAP,Two 16mm replacement watch bands for Timex Ironman watches.
B00024WL8S,Timex Fast Wrap 16-20mm Expedition Band,"Timex Fast Wrap Nylon/Velcro Expedition Band:
- Tan nylon with brown leather
- Velcro closure
- Fits watch sizes 16-20mm"
B00024WLD8,Voguestrap TX977761L Allstrap 16-20mm Black Long-Length Fits Fast-Wrap-Expedition Watchband,"Black Comfort Strap Sport Band for watches with 16-20mm width. Adjustable, durable, water-resistant, and suitable for various activities. Includes spring bars for easy band replacement."
B00024WLAQ,Voguestrap TX885141 Allstrap 16-20mm Black Adjustable-Length Fast-Wrap Fits Ironman Watchband,"16mm nylon replacement watchband compatible with major brands including Ironman, Timex, Casio, Seiko, Tissot, Citizen, U.S. Polo, Stuhrling, and Nautica. Adjustable black nylon strap fits all 16mm watches."
B00024WBUG,Voguestrap TX41720BN Allstrap 20mm Brown Regular-Length Distressed Leather Watchband,"20mm replacement watchband in distressed brown calfskin, fits major brand watches including Timex, Casio, and Seiko."
B00024WC78,Voguestrap TX48316BK Allstrap 16mm Black Regular-Length Padded Genuine Calf Watchband,"16mm black padded genuine calfskin watch band with stainless steel buckles. Durable and sleek, suitable for Timex, Casio, Seiko, Tissot, Citizen, and more 16mm watches. Includes spring bars for easy band replacement."
B00024WASO,Voguestrap TX18G1 Allstrap 18mm Black Regular-Length Fits Casio G-Shock Watchband,"18mm wide, black polyurethane replacement watchband suitable for various brand watches, including Timex, Casio, Seiko, and Citizen."
B00026WAFU,Tissot Women's T34228331 Pr-50 Silver Dial Automatic Stainless Steel Watch,"Tissot women's watch features a stainless steel case, two-tone band, scratch-resistant sapphire crystal, automatic movement, and water resistance up to 30 meters."
B0002764JW,Nike WR0050-025,"Stainless steel bezel watch with polyurethane strap, water resistant up to 50 meters, mineral glass crystal, quartz movement."
B0002768G6,Casio Women's Dress watch #LTP1094E7B,"Stylish stainless steel watch with quartz movement, mineral crystal, and leather band, featuring a white analog dial and 32mm case diameter."
B000276488,Colibri Heart Pendent CZ Stones Watch Locket With Chain Keepsake Box PWD020003,Crystal watch pendant with gold chain in a heart-shaped wood box. Mother-of-pearl dial with markers.
B00028WIB4,Casio LTP1130N-9B,"Casio LTP-1130N-9B: Gold-tone steel IP gold bracelet and case watch with 24mm dial, Japanese quartz movement, scratch-resistant mineral glass, and 3 ATM water resistance. Dimensions: 30"" x 7"" x 20"". Shipping weight: 3.04 ounces."
B00028WMCE,Invicta Women's 1033 Wildflower Gold Leather 18k Gold-Plated Stainless Steel Watch,"18k gold-plated stainless steel watch featuring a white mother-of-pearl dial, gold-tone hands, black Arabic numerals, and a square date window. With a gold leather strap and Swiss quartz movement, this timepiece is water-resistant to 330 feet."
B0002917TW,12mm Nylon Watch Band,"One-piece nylon watch band with a leather accent and slip-through closure. Dimensions: 4.5"" H x 1.63"" W x 0.13"" D."
B00029R5H0,Voguestrap TX044371 Allstrap 10-14mm Black Adjustable-Length Fits Rush Fastwrap Watchband,"Durable nylon and resin sport watch band with Velcro clasp and adjustable length (10-14mm) for comfort and multi-purpose use in various activities, including water resistance."
B0002B9D1O,Pulsar Women's Bracelet watch #PTA208,"Gold-toned stainless steel quartz watch with a gold dial, water resistance, and a bracelet band."
B0002EK6VC,"Skagen Women's Quartz Stainless Steel and Leather Casual Watch, Color:Pink (Model: 228SSLPMP)","Pink Skagen Leather Women's Watch featuring a mother-of-pearl dial, 21mm square case, precise quartz movement, scratch-resistant crystal, and elegant pearlized napa leather strap in light pink."
B0002FCBYG,Swatch Swiss BUNNysutra Unisex Watch - STGK101,"Analog watch with a blue dial featuring 12 bunny positions, glows in the dark, transparent case, resin band, Swiss movement, and water resistance."
B0002FQH5K,Raymond Weil Women's 9641-ST-97081 Parsifal Stainless Steel Case & Bracelet Mother-Of-Pearl Diamond Dial Watch,"Raymond Weil, founded in 1976, is a Swiss watchmaker known for elegant and modern timepieces inspired by musical works. With its focus on creativity and quality, Raymond Weil offers a diverse range of models characterized by exquisite lines, fine materials, and meticulous finishing, catering to various tastes and personalities."
B0002FQD0E,New Sterling Silver Marcasite Butterfly Watch Bracelet,"Genuine Marcasite bracelet: 7.5"" long, 7/8"" wide face, 1/2"" wide band, Quartz Movement, Fold-over Clasp, Stainless Steel Back, Roman Numeral face, .925 marked. Weighs approximately 23 grams."
B0002M9RI2,Timex Women's T23731 Classic Blue Dial Two-Tone Stainless Steel Watch,"The Timex Women's Classic Two-Tone Blue Dial Watch is an elegant timepiece with a blue dial, gold-tone accents, and a stainless steel case and bracelet. It features quartz movement, a durable mineral crystal, a date calendar, and a 165-foot water resistance rating."
B0002M9S86,Timex Women's T2C221 Expansion Band Watch,"Timex T2C221 Women's Watch with silver-tone stainless steel case, white dial, black markings, and expansion band; movement: analog quartz; case diameter: 24mm; crystal: mineral; warranty: one year."
B0002M9RW8,Timex Women's T26291 Expansion Band Watch,"Timex T26291 watch for women features a gold-tone oval case, white dial with gold markings, and a curved link expansion band. Comes with a one-year warranty against manufacturing defects."
B0002M9S5E,Timex Women's Watch T2B721,Timex Casual Ladies Watch with 24 MM Silver Dial
B0002M9S36,Timex Women's T2B471 Watch,"One-year limited warranty for Timex T2B471 stainless steel women's watch featuring a white dial with Arabic numerals, silver hands, and a red crocodile-textured leather band."
B0002M9T3K,Timex Women's T5D891 Ironman Triathlon 30-Lap Traditional Watch,"Timex T5D891 Ironman Triathlon watch with a 1-year warranty, 38mm black case, pink accents, rubber strap, water resistance up to 100 meters, and features including 30-lap memory, 100-hour chronograph, two time zones, and Indiglo night-light."
B0002M9S90,Timex Women's T2C241 Watch,"Timex Women's Watch: Silver-tone stainless steel case, white dial with black markings, genuine leather strap, 19mm diameter, quartz movement, 1-year manufacturer warranty."
B0002OUT14,Firenze Millefiori Gold-Tone Bangle Watch - White Dial [Watch],"Gold-tone Murano Millefiori handmade watch with Miyota 2035 movement, adjustable wrist size 5-1/2""-7"", featuring varying patterns and colors due to its handmade nature. Nickel-free, comes with gift pouch/box, and backed by a one-year warranty."
B0002OUAM2,Voguestrap TX921W Allstrap 15-19mm Silver Long-Length Tapered Expansion Watchband,"Silver-colored, tapered stainless steel watch band with expansion and clasp design, providing a comfortable fit for 15-19mm watches from brands like Timex, Casio, Seiko, and more."
B0002RIIZU,Charles-Hubert - HUB6691,"Stainless steel watch with quartz movement, Roman numerals, 30-meter water resistance."
B0002RX0BC,Caravelle by Bulova Women's 43L62 Swarovski Crystal Accented Silver and White Dial Watch,"Bangle-style watch with genuine Swarovski crystals, polished silver-tone case and bracelet, white dial, water resistance to 30 meters, Japanese quartz movement, and a dainty bracelet that doubles as dress jewelry."
B0002RX0GC,Caravelle by Bulova Women's 45L79 Crystal Accented Silver and White Dial Watch,"Gold-plated Caravelle watch with genuine Swarovski crystals on the bracelet and shimmering accents framing the white dial with gold-toned hands and hour indexes. Features Japanese quartz movement, mineral crystal window, and 99 feet water resistance."
B0002TQ7CE,Timex Women's T20423 Easy Reader Expansion Band Watch,"Women's Easy Reader watch with a white dial, large Arabic numerals, and an expandable gold-tone stainless steel band for a comfortable fit. Water resistant up to 99 feet."
B0002UD42O,Skagen Women's Quartz Stainless Steel Dress Watch(Model: 233XSGG),"Mid-sized Skagen women's watch featuring:
- Gold-plated stainless steel case and mesh band
- Mother-of-pearl dial with gold-colored accents
- Japanese quartz movement
- Water resistance to 99 feet
- Lifetime warranty"
B0002UD52S,"Skagen Women's Quartz Stainless Steel and Leather Casual Watch, Color:Pink","Skagen Designs Studio Collection ladies timepiece featuring a 28mm stainless-steel case, mother-of-pearl dial, genuine leather strap, precision quartz movement, and 3 ATM water resistance."
B0002UD438,Skagen Women's 233XSSS Grenen Stainless Steel Mesh Watch,"Minimalistic Skagen women's watch featuring a mesh band, mother-of-pearl dial, and durable stainless steel construction. Boasts Japanese quartz movement, mineral crystal, and water resistance up to 99 feet."
B0002UD532,"Skagen Women's Quartz Stainless Steel and Leather Casual Watch, Color:White","Women's stainless steel Skagen watch with white Italian leather band and Japanese quartz movement, featuring a 28mm case, 3 ATM water resistance, and white dial with stainless steel indices."
B0002UD55K,"Skagen Women's Quartz Stainless Steel and Leather Dress Watch, Color:Pink (Model: 557SSLLP)","Skagen Studio Collection women's watch features a 29mm stainless steel case with a mother-of-pearl dial, chronograph, and leather band. Precision Japanese quartz movement, 3 ATM water resistance."
B0002V2VGI,Timex Women's T26751 Cavatina Classic Gold-Tone Expansion Band Watch,"Timex Women's Cavatina Classic Watch: Expansion band, gold-tone metal bezel, black dial with gold-tone numeral indexes, quartz movement, mineral window, water resistant to 99 feet."
B0002V5W82,GUESS Stainless Steel Bracelet Watch - Black D,"Women's Swarovski crystal studded stainless steel watch with removable links, Japanese movement, and 10-year warranty."
B0002W2Z5O,Tissot Ladies Watches Desire Mini T52.5.281.21 - WW,"Gold-plated stainless steel Tissot Desire watch for women with quartz movement, gold dial, scratch-resistant sapphire crystal, date display, and water resistance up to 30 meters."
B0002W5OFC,Guess Women's Watch G50322L,"Dress watch with champagne dial, quartz movement, 28mm case, gold-tone hands, silver-tone numbers, stainless steel band with crocodile graining, and 30 meters water resistance."
B0002YBB1Q,Tommy Bahama Women's TB2049 Silver Cruise Watch,"Limited lifetime warranty Tommy Bahama watch featuring an island-inspired rectangular dial with palm tree pattern, sterling silver case, and leather strap. Includes Swiss-quartz movement, mineral crystal, and water resistance to 99 feet."
B0002ZV1PQ,1995 Swatch Watch Graphickers GK208. Designed By Tachibana.,"New 1995 Swatch Graphickers GK208 watch designed by Tachibana, 33mm diameter case, water resistant up to 30 meters."
B0002ZV1RY,1996 Swatch Watch Standard Lens Heaven GK214,"1996 Swatch Standard Lens Heaven GK214 wristwatch with Swiss Quartz movement, water and shock resistance up to 100 feet. Arrives new, unworn with a fresh battery."
B00062LAFG,Timex Women's T5E151 Ironman Triathlon 30-Lap Traditional Watch,"Timex Ironman Triathlon watch with sports timing features (30-lap memory, 100-hour chronograph, 24-hour countdown timer, 99-lap counter), Indiglo night-light, night mode, and water resistance to 100 meters."
B00062L9FM,Timex Women's T2E351 Watch,"Timex women's watch with pink crocodile leather strap, silver-tone stainless steel case, white dial with Arabic numerals and silver stick hands. One-year warranty against manufacturing defects."
B00062LAA6,Timex Women's T5D621 Watch,"Timex T5D621 Solar-Powered Ironman Triathlon Sports Watch: Mid-sized unisex watch with digital and analog displays, athletic timing features, 100m water resistance, multi-alarms, multiple time zones, Indiglo night-light, and comfortable rubberized strap."
B00062LAG0,Timex Women's T5E171 Ironman Triathlon 30-Lap Traditional Watch,"Timex Ironman Triathlon T5E171 watch with water resistance to 100 meters, 30-lap memory, 100-hour chronograph, alarms, two time zones, and Indiglo night-light."
B00063RBLC,Flud Watches Men's Moment Watch,"FLuD Moment watch: 40mm alloy case, interchangeable mesh and leather bands, sun-ray dial with applied Roman numerals, water resistant up to 3 ATM."
B00065CS8Q,"MG 30.8MM Mineral Glass Watch Crystal 1.0mm thick, Flat","Scratch and impact-resistant hardened mineral glass watch crystal with polished beveled edges, measuring 1.0mm thick and 30.8mm in diameter."
B00065CS7W,"MG 30.0MM Mineral Glass Watch Crystal 1.0mm thick, Flat","Hardened mineral glass watch crystal, 1.0mm thick, 30.0mm diameter, scratch and impact-resistant, polished beveled edges."
B00067KRVO,Casio F105W-1A Casio Illuminator Watch,"Classic black watch with resin band featuring an alarm, stopwatch, auto calendar, and water resistance. Powered by a 7-year battery and made in the USA."
