title,features,description,asin,imageurl,imageURLHighRes,category
Body Wrappers Seamless Fishnet Tights,"Made in USA
88% Nylon, 12% Lycra
Footed
Ultra soft finish
Light gauge
Shipping Information:
                    
View shipping rates and policies
","Seamless fishnet tights have an ultra soft finish. Material: Nylon/Lycra Spandex.
",B001Q9BS46,"['https://images-na.ssl-images-amazon.com/images/I/21Lv0tHwLML._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/216i-22%2BHQL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4100HdC2ofL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/21Lv0tHwLML.jpg', 'https://images-na.ssl-images-amazon.com/images/I/216i-22%2BHQL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/4100HdC2ofL.jpg']",Girls Clothing
Catherine Cottage Little Girl's Short/long Sleeve Alice Costume Dress,"100% Polyester
Alice costume with white frilled apron and matching big bow headband
Detachable sleeves enable year-round use
Double flared skirt with inner hard tulle
Hand wash in cold water. Do not bleach.
Available in Sizes 2T-8
Shipping Information:
                    
View shipping rates and policies
","Perfect Alice costume is with a white frilled apron and a matching big bow headband. Sleeves are detachable and you can enjoy several styles. Skirt is double flared with inner hard tulle. Hand wash in cold water. 100% Polyester.
",B001QZB92Q,"['https://images-na.ssl-images-amazon.com/images/I/51orC2a2juL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51hqxHOFxuL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51orwpy8bXL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61lT%2BmU0SJL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51-mu7GqdmL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dzXf6IUwL._SR38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51orC2a2juL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51hqxHOFxuL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51orwpy8bXL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61lT%2BmU0SJL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51-mu7GqdmL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dzXf6IUwL.jpg']",Girls Clothing
Baby Phat Big Girls' Skinny Jean,"Spandex
Ramie, Cotton, Spandex Blend
Back pocket gold embroidery
Contrasting bright colored sequins on back pockets
Machine washable
Imported
Package Dimensions:
                    
12.2 x 8.7 x 2.1 inches
Shipping Weight:
                    
12.8 ounces
","This denim skinny jean is perfect for the trends of the season. The basic pant has hints of sparkle while the back pocket script logo can go back to the logo t-shirt or denim jacket. Use as a direct hook up or mix and match to keep your little girl smiling from ear to ear!
",B001R4C0BK,"['https://images-na.ssl-images-amazon.com/images/I/41slKwilECL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41slKwilECL.jpg'],Girls Clothing
Jefferies Socks Little Girls' Everyday Sheer Footed Pantyhose Tights 3 Pair Pack,"90% Nylon, 10% Spandex
Imported
Machine Wash
Nylon
90% Nylon/10% Spandex
Package Dimensions:
                    
13 x 11 x 2 inches
Shipping Weight:
                    
2 pounds (View shipping rates and policies)
","Jr. Miss Pantyhose - 3 Pr
",B001R4C9P2,"['https://images-na.ssl-images-amazon.com/images/I/31N-NqQj9uL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31o0uOO736L._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416JyJZM8GL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/31N-NqQj9uL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31o0uOO736L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416JyJZM8GL.jpg']",Girls Clothing
Jefferies Socks Big Girls' Classic Cable Knee Sock (Pack of 3),"78% Cotton, 21% Nylon, 1% Spandex
Machine Wash
Pack of cable-knit knee socks
Package Dimensions:
                    
13 x 11 x 2 inches
Shipping Weight:
                    
2 pounds (View shipping rates and policies)
","Classic Cable Knee Sock 3 Pk
",B001R4CA9M,"['https://images-na.ssl-images-amazon.com/images/I/41ZGYbw8uJL._SX38_SY50_CR,0,0,38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41ZGYbw8uJL.jpg'],Girls Clothing
Jefferies Socks Big Girls' Organic Cotton Knee High,"80% Organic Cotton, 17% Polyester, 3% Spandex
Machine wash cold
Made In Korea
Package Dimensions:
                    
13 x 11 x 2 inches
Shipping Weight:
                    
2 pounds (View shipping rates and policies)
","Organic Cotton Knee High 3 Pk
",B001R4CAJC,"['https://images-na.ssl-images-amazon.com/images/I/417ucls33DL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31V21J7UTqL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/417ucls33DL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31V21J7UTqL.jpg']",Girls Clothing
Catherine Cottage Little Girl's Black Velour Organza Flower Girl Dress,"100% Polyester
Romantic black velour dress with multi-layered organza skirt with inner hard tulle
Beautiful pearls around the neck and sleeve edges
Three matching bows comes with dress
Hand wash in cold water. Do not bleach.
Available in infant size 36M - girls sizes 12
Package Dimensions:
                    
13.3 x 9.8 x 4.3 inches
Shipping Weight:
                    
13.4 ounces
","Romantic black velour dress with multi-layered organza white skirt. Bodice has beautiful white pearls around the neck and sleeve edges and layered skirt is with inner hard tulle. Three matching bows come with this dress and safety pin is attached to two of them. Hand wash in cold water. 100% Polyester.Bust: (36M)23.3 (3T)25 (4T)26.4 (6)28 (8)29.8 (10)31.4 (12)32.8Waist: (36M)22.4 (3T)23.6 (4T)24.9 (6)26.1 (8)27.6 (10)27.8 (12)28Body Length: (36M)7.4 (3T)8 (4T)8.5 (6)9.4 (8)10.5 (10)12.3 (12)13.2Shoulder Width: (36M)9.1 (3T)9.3 (4T)10 (6)10.8 (8)11.5 (10)12 (12)12.7Sleeve Length: (36M)5.5 (3T)5.8 (4T)6.1 (6)6.5 (8)6.9 (10)7.3 (12)7.8Skirt Length: (36M)11.8 (3T)14.9 (4T)16.9 (6)18.9 (8)20.8Dress Length: (36M)19.1 (3T)22.9 (4T)25.4 (6)28.3 (8)31.3
",B001RBDVJ8,"['https://images-na.ssl-images-amazon.com/images/I/51ClFMtzbdL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/515aEi1RFKL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dlXkxgebL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51%2B25U-ZWNL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/515oEdkeCIL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51kLnOUvu5L._SR38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51ClFMtzbdL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/515aEi1RFKL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41dlXkxgebL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51%2B25U-ZWNL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/515oEdkeCIL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51kLnOUvu5L.jpg']",Girls Clothing
Girls Hanes 6 Pair Red Label Cushion EZ-Sort Ankle Socks - 640/6,"100% Cotton
socks closure
EZ sort logo for, well, easy sorting
Cotton-rich knit for all day comfort
Ankle length style sits along ankle
Shipping Weight:
                    
1 pounds (View shipping rates and policies)
","New update to our Hanes Red Label Girls Cushion Ankle Socks!  Features Ring Spun Cotton to deliver a softer feel.  New reciprocated heel and toe construction to give consumers a better fit.  Also features our popular EZ Sort matching.
",B001RFMYWY,"['https://images-na.ssl-images-amazon.com/images/I/518S4Ajd8BL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/01NlJTnPl3L._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/518S4Ajd8BL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/01NlJTnPl3L.jpg']",Girls Clothing
Hanes Little Girls' Hanes Girl's Red Label Cushion Crew,"100% Cotton
socks closure
Single Socks
Shipping Weight:
                    
1 pounds (View shipping rates and policies)
","Hanes Red Label Cushion Crew - White New update to our Hanes Red Label Girls Cushion Crew Socks! Features Ring Spun Cotton to deliver a softer feel. New reciprocated heel and toe construction to give consumers a better fit. Also features our popular EZ S
",B001RFJ84G,"['https://images-na.ssl-images-amazon.com/images/I/51syiOqDDuL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51E%2Bl5NsbgL._SR38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51syiOqDDuL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51E%2Bl5NsbgL.jpg']",Girls Clothing
Western Chief Little Girls'  Hello Kitty Polka Dotted Cutie,"100% Nylon
Hand Wash
Durable nylon umbrella
J-hook handle with no-pinch mechanism
Velcro strap closure
Wipe clean
Package Dimensions:
                    
23.6 x 1.1 x 0.8 inches
Shipping Weight:
                    
7.2 ounces
","Bright, whimiscal umbrella keeps kids safe from the rain
",B001RI5QMG,"['https://images-na.ssl-images-amazon.com/images/I/411uyorS-UL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/411uyorS-UL.jpg'],Girls Clothing
Levi's Girls' Knit Denim Shorty Short,"75% Cotton, 24% Polyester, 1% Spandex
Made in USA or Imported
Zipper closure
Machine Wash
Adjustable waistband
Rolled cuffs
Classic 5-pocket styling
Levi's arcuate stitch on back pockets
Logo hardware
Package Dimensions:
                    
1 x 1 x 1 inches
Shipping Weight:
                    
1 pounds
","This shorty short boasts modern styling and a comfortable fit. Levi's knit jean shorty short for girls features an adjustable waist, rolled cuffs, and Levi's authentic 5-pocket styling.
",B001RS160W,"['https://images-na.ssl-images-amazon.com/images/I/51WsPKzJ5lL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51o4UQxElTL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51WsPKzJ5lL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51o4UQxElTL.jpg']",Girls Clothing
"Softball Baseball Hair Bow Ribbons - Made in the USA, Avail in Many Colors","Made with Grosgrain Ribbon
","Made with Grosgrain Ribbon
",B001S6HXIC,"['https://images-na.ssl-images-amazon.com/images/I/41r3FGSOC4L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51mr2VIahYL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IecxIU7nL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VRNvgKouL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51jVfKzSAWL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cIlvSl6qL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41OB65EFHeL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41n2ugTO5bL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41EQ-s3mtiL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416WDazkDZL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IU9uQ-Q%2BL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41E75739cwL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qkmGYCZcL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/513An-cooZL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/512Ht4EqMuL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51eG60SD4YL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ovZoI-jFL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SnR%2BSy8kL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VLDpiz6uL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414c4OuHlbL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51tRIRHsrrL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51jm6t9TtCL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RGfKY4kjL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51I%2Bh8dzb3L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416CYCuMBhL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41HhOb1hd7L._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AQKKYsGuL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GMgmU0LBL._SS36_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41aVOFbk3eL._SS36_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41r3FGSOC4L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51mr2VIahYL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IecxIU7nL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VRNvgKouL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51jVfKzSAWL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cIlvSl6qL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41OB65EFHeL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41n2ugTO5bL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41EQ-s3mtiL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416WDazkDZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41IU9uQ-Q%2BL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41E75739cwL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41qkmGYCZcL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/513An-cooZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/512Ht4EqMuL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51eG60SD4YL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ovZoI-jFL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SnR%2BSy8kL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VLDpiz6uL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/414c4OuHlbL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51tRIRHsrrL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51jm6t9TtCL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41RGfKY4kjL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51I%2Bh8dzb3L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/416CYCuMBhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41HhOb1hd7L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AQKKYsGuL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GMgmU0LBL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41aVOFbk3eL.jpg']",Girls Clothing
Levi's Big Girls' 252 Sweetie Flare Jean,"Cotton
99, 1 Cotton Spandex
Logo hardware
Adjustable waistband
Machine wash cold inside out, normal cycle, do not bleach, tumble dry low, low iron if needed wash and dry with like colors
Made In China
Package Dimensions:
                    
11.3 x 7.7 x 1.1 inches
Shipping Weight:
                    
15.2 ounces
","Sweet, rhinestone hardware makes this flare jean every girl’s favorite.  The premium stretch denim is durable and comfortable, and the classic washes look great with any top. The waistband adjusts easily to ensure a perfect fit and the two horse back patch and red tab guarantee Levi’s authenticity.
",B001T0HWFQ,"['https://images-na.ssl-images-amazon.com/images/I/4142hoNSpSL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/4142hoNSpSL.jpg'],Girls Clothing
Levi's Little Girls' 464 Sweetie Flare Jean,"Cotton
Machine wash
Girls flare fit
Basic 5 pocket with rhinestone hardware
Package Dimensions:
                    
8 x 6 x 1.8 inches
Shipping Weight:
                    
10.4 ounces
","This classic yet trendy jean will become one of her all-time favorite pair of jeans. with back flap pockets, rhinestone hardware and an adjustable waistband, to allow room for growth and movement, she will sure be fashionable and comfortable at the same time.
Sweet, sparkle hardware makes this flare jean every girl’s favorite. The premium stretch denim is durable and comfortable, and the classic washes look great with any top. The waistband adjusts easily to ensure a perfect fit and the two horse back patch and red tab guarantee Levi’s authenticity.
",B001T0HVPC,"['https://images-na.ssl-images-amazon.com/images/I/41qQq60TmDL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41qQq60TmDL.jpg'],Girls Clothing
Levi's Big Girls' 289 Stretch Flare Jean,"Cotton
99, 1 Cotton Spandex
Logo hardware
Adjustable waistband
Machine wash cold inside out, normal cycle, do not bleach, tumble dry low, low iron if needed wash and dry with like colors
Made In China
Package Dimensions:
                    
12 x 7.1 x 1.3 inches
Shipping Weight:
                    
13.6 ounces
","This Levi’s Girls Flare Jean is a staple in every girl’s wardrobe. The premium stretch denim is durable and comfortable, and the classic washes look great with any top. The waistband adjusts easily to ensure a perfect fit and the two horse back patch and red tab guarantee Levi’s authenticity.
",B001T0HW9M,"['https://images-na.ssl-images-amazon.com/images/I/41n0j28d1tL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41n0j28d1tL.jpg'],Girls Clothing
Levi's Little Girls' 289 Stretch Flare Jean,"Cotton
99, 1 Cotton Spandex
Logo hardware
Adjustable waistband
Machine wash cold inside out, normal cycle, do not bleach, tumble dry low, low iron if needed wash and dry with like colors
Made In China
Package Dimensions:
                    
8.9 x 7.1 x 1.5 inches
Shipping Weight:
                    
2 pounds
","This Levi’s Girls Flare Jean is a staple in every girl’s wardrobe. The premium stretch denim is durable and comfortable, and the classic washes look great with any top. The waistband adjusts easily to ensure a perfect fit and the two horse back patch and red tab guarantee Levi’s authenticity.
",B001T0HW2Y,"['https://images-na.ssl-images-amazon.com/images/I/510NqII6cqL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/510NqII6cqL.jpg'],Girls Clothing
Levi's Girls' Sweetie Flare Jean,"76% Cotton/22% Polyester/2% Spandex
Imported
Machine Wash
Flare-fit jean featuring whiskering, fading, and button-flap back pockets
Zip fly with button closure
Package Dimensions:
                    
1 x 1 x 1 inches
Shipping Weight:
                    
1 pounds
","This Levi's jean is in a flare fit with flap back pockets and unique novelty hardware
Levi girls 4/6x -1302 sweetie flare - frosted soul
",B001T0HYKE,"['https://images-na.ssl-images-amazon.com/images/I/419R4BtvvoL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51SwTOYB2RL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/419R4BtvvoL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51SwTOYB2RL.jpg']",Girls Clothing
Wrangler Little Girls' Premium Patch Low Rise,"Spandex
86% Cotton, 12% Polyester, 2% Lycra
Adjust to fit elastic waist
Flared boot cut
Machine wash warm with like colors only non-chlorine bleach when needed tumble dry low
Made In Mexico
Package Dimensions:
                    
11 x 9 x 1 inches
Shipping Weight:
                    
1 pounds (View shipping rates and policies)
","Premium Patch Wrangler jeans are built to endure her busy cowgirl lifestyle while looking incredibly stylish! Heavy-duty wide gauge stitching. Classic five-pocket construction offers one inset watch pocket, two front scoop pockets, and two patch hip pockets with ""W"" Wrangler stitching. Button waist with zipper fly.
",B001T9O5NY,"['https://images-na.ssl-images-amazon.com/images/I/51T1V-lgfmL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41aCT-dp%2B7L._SR38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51T1V-lgfmL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41aCT-dp%2B7L.jpg']",Girls Clothing
Toddler Girls Sizes 2T/3T/4T Cotton Denim Embroidery Bib Pocket Overall,"Denim
Overalls
Shipping Information:
                    
View shipping rates and policies
","Toddler Girls Sizes 2T/3T/4T Cotton Denim Embroidery Bib Pocket Overall
",B001TEGDWA,"['https://images-na.ssl-images-amazon.com/images/I/411%2B%2BCItOLL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31GgbN1upFL._SX38_SY50_CR,0,0,38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/411%2B%2BCItOLL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31GgbN1upFL.jpg']",Girls Clothing
(9851) Genuine School Uniforms Girls Cotton Picot Edge Stretch Knit Polo Top (Sizes 4-16) in White Size: 5-6,"60% Cotton/40% Polyester
Picot trim on collar and sleeves
Three bitton closure
Durable Fabric
Machine Washable
Package Dimensions:
                    
13 x 9.1 x 0.8 inches
Shipping Weight:
                    
4.8 ounces
","Cotton/Polyester Blend Girls' 3 button down knit piquet polo top  School Uniform shirt. . We feature a great selection of quality Genuine School Uniforms in a wide variety of styles, colors and sizes.  You ae sure to find the uniforms you need.  From uniform shirts and polos to pants and shorts, you will find oyr extensive selection to be suitable for your school uniform needs.
",B001TI8W3E,"['https://images-na.ssl-images-amazon.com/images/I/31y%2BwqfBdeL._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31qfWftNV7L._SR38,50_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31LXlKgqvYL._SR38,50_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/31y%2BwqfBdeL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31qfWftNV7L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31LXlKgqvYL.jpg']",Girls Clothing
Amy Byer Big Girls' Flared Skirt with Patent Leather Belt,"100% Polyester
Machine Wash
Solid skirt featuring visible seaming and wide patent leather belt
Package Dimensions:
                    
13.4 x 9.5 x 1.5 inches
Shipping Weight:
                    
8.8 ounces
","Amy Byer's must have knee length skirt, shaped with gores and accented with a wide, patent leather belt. This fun and flirty skirt transcends every fashion trend.
",B001TK1ZAY,"['https://images-na.ssl-images-amazon.com/images/I/41ft9T0otJL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41ft9T0otJL.jpg'],Girls Clothing
O'Neill Big Girls'  Aptos Boardshort,"100% Polyester
100% Polyester Dynasuede
8"" inseam, color blocked, elastic waist
Contrast binding, logo screens and embroideries
Machine wash
Imported
Package Dimensions:
                    
12.6 x 8.4 x 1.6 inches
Shipping Weight:
                    
4 ounces
","O'Neill Girls 100% poly dynasuede boardshort, 8"" inseam, color blocked, elastic waist, contrast binding, logo screens and embroideries
",B001TK3RIW,"['https://images-na.ssl-images-amazon.com/images/I/41YxVDpcGDL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41YxVDpcGDL.jpg'],Girls Clothing
Girlfriends by Anita G - Little Girls 2 Piece Tankini Bathing Suit,"Item 15575
Girlfriends by Anita G
Hand Wash, Line Dry
True To Size
","Girlfriends by Anita G - Toddler Girls 2 Piece Tankini Bathing Suit, Pink, Yellow, Tankini Top With Spaghetti Straps, Matching Bikini Bottom, Flower Print, 90% Cotton 10% Spandex, Made In USA, #15575
",B001TLVMUG,"['https://images-na.ssl-images-amazon.com/images/I/41qIjGr-HpL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41qIjGr-HpL.jpg'],Girls Clothing
Daisy Girl Scout Numbers,"Iron On
","Troop Numbers For Daisy Vests or Tunics These ahip NEARLY FREE when ordered with a vest or tunic
",B001TVFQAS,"['https://images-na.ssl-images-amazon.com/images/I/21Ip%2B1VB3LL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/216rMOOBjwL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/219egL8mpfL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/216PK1djKCL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21zLR3M2-AL._SS40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21t1NTeF%2BPL._SS40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/21Ip%2B1VB3LL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/216rMOOBjwL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/219egL8mpfL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/216PK1djKCL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21zLR3M2-AL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/21t1NTeF%2BPL.jpg']",Girls Clothing
Capezio Girls' Boyshort,"90% Cotton, 10% Spandex
Imported
Machine Wash
Solid cotton-blend boyshort featuring wide waistband and tonal stitching
90% Cotton, 10% Lycra Spandex
Medium inseam length: 2 1/8""
Recommended care: Machine wash cold, delicate cycle and hang dry
Shipping Weight:
                    
1 pounds (View shipping rates and policies)
","Capezio Kids Size Chart 
Shake it out, and bust a move in the Capezio® Kids Classic Boyshorts. 
Pull-on design features a stretch fabrication for a wide range of movement. 
V-front waistband with an overlapping detail. 
Banded cuffs. 
Straight hems. 
90% cotton, 10% lycra®. 
Machine wash, hang dry. 
Imported. 
Measurements:

     Waist Measurement: 25 in
     Outseam: 9 1⁄2 in
     Inseam: 1 1⁄4 in
     Front Rise: 8 3⁄4 in
     Back Rise: 9 3⁄4 in
     Leg Opening: 18 in
    

Product measurements were taken using size Large (10-12 Big Kids. Please note that measurements may vary by size.
",B001U31R1M,"['https://images-na.ssl-images-amazon.com/images/I/41M8wRc0L8L._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41M8wRc0L8L.jpg'],Girls Clothing
Ruby Rox Big Girls' Stretch Satin Bow Party Dress,"100% Polyester
96% Polyester 4% Spandex
Zipper
Bow
Handwash cold, gentle cycle, no bleach, line or flat dry, cool iron on reverse side, dry clean
Made In Usa
Package Dimensions:
                    
9.6 x 8.3 x 1.9 inches
Shipping Weight:
                    
7.2 ounces
","Little stretch satin party dress is so cute!!! The bow detail is a great accent. She will be ready for her party in this dress! This dress fits true to size, and a zipper closure.
",B001UE7CNI,"['https://images-na.ssl-images-amazon.com/images/I/41CmVn9PwpL._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/41CmVn9PwpL.jpg'],Girls Clothing
Ruby Rox Big Girls' Cap Sleeve Rosette Dress,"100% Polyester
100% Polyester
No zipper
Rosettes and cap sleeve
Handwash cold, use mild soap, lay flat to dry, do not bleach, cool iron
Made In Usa
Package Dimensions:
                    
10.4 x 8.7 x 1.9 inches
Shipping Weight:
                    
2.4 ounces
","This cap sleeve dress offers a little coverage. The rosette make this dress extra beautiful. The emma shape is very flattering. No zipper needed. Fully lined and runs true to size.
",B001UE7CTM,"['https://images-na.ssl-images-amazon.com/images/I/31NsdZ2So-L._SR38,50_.jpg']",['https://images-na.ssl-images-amazon.com/images/I/31NsdZ2So-L.jpg'],Girls Clothing
