reviewtext,summary,rating,asin
"I really like this watch!  It is very pretty, and comfortable to wear.  This is the second time I have purchased this watch.  (I wish I could purchase a new watchband for this watch, since the first watch itself is still in good working order!)
The watch is pretty enough to use as a dress watch, but is reasonably priced, so I use it as my ""go to work"" watch.","beautiful watch, reasonably priced!",5.0,B0000TQKCI
"I have had many Timex watches and I love expansion band watches particularly those that look feminine and not industrial.  I wear my watch all day, everywhere but in the shower and I appreciate how easy the expansion band allows me to remove and replace my watch.  The face has a pretty pearlized look and the crystals above and below the face make it look dressy.  My only complaint is that the pearlized surface on the face  creates lines from the center outward.  Too frequently, it is difficult to distinguish the line caused by the face from the hand of the watch.  I have to pick up the face and  move it about in the light to read it which is rather a pain.  In fact I gave up on it as my regular every day watch for that reason and only wear it when I need a fancy look.",Beautiful but Difficult to See the Hands,4.0,B0000TQKCI
I logged on to Amazon trying to find a gift for my mom! Mother's day is on May 11! I wanted to buy her a watch because she lost hers!!! I wanted to have some Swarovski Crystals on it so I browsed until I got to this watch!! It was so beautiful and only for 32.88!!! I was surprised!! I immediately bought one because there was only 4 in stock!!! I just received it and my mom loved it!! She says it was more beautiful than here first one!,Swarovski Crystal Dress Watch,5.0,B0000TQKCI
"Any and all items I have ordered from Amazon have always been of good quality and just as I expected. I am very pleased with everything I have gotten.
The watch i ordered is beautiful. as a matter of fact I ordered two of them because they are so nice, and work very well.
Thank you for asking.",the best and nicest watch i have ever had except the one my husband gave me on our aniversary,5.0,B0000TQKCI
"Watch band was a little to big for my wrist, but other than that it's great, beautiful, and I like it.",Cavatina Watch,5.0,B0000TQKCI
"I purchased this watch after more than 6 months of an exhaustive search and I am very impressed with the quality and minimalist look of it. I looked into different brands within the same price range: Tissot, Raimond Wail and Citizen, and I have to admit that this watch fascinated me with its simple, up-to-date and sturdy design. The band is very ergonomic, the clasp is comfortable, it's pretty large, which makes it look a little masculine, but that's what I was looking for. Highly recommended.",Very impressive watch,5.0,B0000VA2B6
"I gave this watch 5 stars because I love the style, the fact that it is lightweight and you can barely feel it on your wrist. I was looking for a good everyday watch and a ""golf watch"". This fit the bill perfectly. It is not too big - so if you are looking for a big chunky look - this is not the watch for you. This watch is slim and elegant. I have had three other Swiss Army watches so I am assuming that the quality will be the same as the others. I would highly recommend it.",Slick and fashionable light weight watch,5.0,B0000VA2B6
"The shipping was on time and speedy, but the face of the watch had a crack on its crystal and it had dents on it as well.",Would have liked it,2.0,B0000VA2B6
"I bought this to replace a stolen Swiss Army Ladies Officer Watch circa 2002. I saw this watch, last weekend, at Macy's for $520 + tax and thought it was beautiful, but wasn't too excited about the price. I am so grateful to find it on Amazon for less than $300. I have thin wrists, so I had to take it to a watch repair kiosk at the mall to remove four links ($10). After that, it fit perfect and is a professional looking watch for work and the face is easy to read. I can't stand blank watches without numbers. Anyway, Swiss Army watches last forever until someone steals it (bastards).",Love Swiss Army Watches,5.0,B0000VA2B6
Did not work at all.  Took it to a jeweler who said it was defective and send it back.  A lot of money for a broken watch.,Broken when arrived,1.0,B0000VA2B6
This watch looks and feels great. It fits comfortably. I couldn't have asked for anything else. The build is great for a womans wrist.,Great watch,5.0,B0000VA2B6
"After exhaustive reviews of watches, this one was my favorite, but I tried to find a similar one at a better price.  I bought three others, then sent them all back for one reason or another.  I should have just bought this one first!  I didn't find a better price anywhere for this same model, and believe me, I searched.  It's beautiful, with the perfect dial size for me - not too big to seem like a man's watch, not too small to seem delicate. It's elegantly simple, making it suitable for every day use, while also working well for more dressy use. I am ""big-boned"", most women's watch bands are too snug, but this one fits perfectly. I was a little concerned that the description doesn't mention luminous dial markers and hands, but it does have them! I was also a bit worried about the dual clasp (having bought another watch that was really tricky getting off) but this one has buttons for quick release. And its sapphire crystal dial cover is the best you can get. I couldn't be happier - it's beautiful, a brand known for performance, a great price and a great look!","Perfect, Love It, Love It, Love It!",5.0,B0000VA2B6
"I got the male version from my wife and now I've returned the gift. It is beatiful the only reason I am not giving 5 stars is its size. I expected it to be bigger, specs said 22 mm case and 18 mm strap when it is closer to 20 and 15.",Beautiful watch,4.0,B0000VA2B6
"great disspointment with swiss quality
bought the watch april 2011 in N.Y. as present for my wife.
all was fine, apart from cumbersome handling of the clasp.
then, almost one year after purchase, the figure 6 on the face came off and got entangled with the hands, which stopped the watch dead.
lost the guarantee papers and purchase voucher. (did not think I would need it for a SWISS ARMY WATCH!)
now, I try to find a victor inox watch dealer in our neighbourhood.
so much for swiss quality.
fhjw",the six fell off,3.0,B0000VA2B6
"As I have other Victorinox watches and never had any problem with them, I decided to keep the same brand and confess that I am happy with it, a light, clean and elegance Watch, exactly what I was looking for.",Clean and Elegance,4.0,B0000VA2B6
Beautiful watch and keeps time perfect,Five Stars,5.0,B0000VA2B6
timely delilvery.  Beautiful watch.  THANKS!,Beautiful watch. THANKS,5.0,B0000VA2B6
Anniversary gift for my wife. She loves it!!,Five Stars,5.0,B0000VA2B6
Wonderfull watch,Swiss Srmy ladies watch,5.0,B0000VA2B6
"Nice looking watch, very much what I had hoped for based on photos and descriptions. Excellent packaging. Will upgrade to five stars after seeing how well it holds up over time, assuming of course it does.",Great price on a nice watch.,4.0,B0000VA2B6
It is great!,Five Stars,5.0,B0000VA2B6
"Lovely watch - not too heavy, not too light.  I purchased this as an everyday watch and receive lots of compliments on it.  The dial is very readable as is the date.",Lovely watch for medium to large wrists,5.0,B0000VA2B6
"Stopped working after a few months. It's a lemon, avoid.",One Star,1.0,B0000VA2B6
"2 days after giving to bride for wedding present. Went 2ft under water (waist deep in a pool), watch filled with moisture. Pathetic. Will follow up if I get a reply from company and amazon. See picture with moisture in watch face.",Horrible,1.0,B0000VA2B6
Exactly what my wife was looking for.  The face is the perfect size. Nice watch which should last a long time.,Nice watch,4.0,B0000VA2B6
"I bought this for my wife's birthday. Seems the current fashion in women's watches is large displays. This watch, with it's 30mm diameter, was perfect fit for her delicate wrists.",was perfect fit for her delicate wrists,5.0,B0000VA2B6
"I have one that's similar with gold accents & just love it. This watch looks just as beautiful & elegant.  Wanted this to go with ""All Silver"" jewelry. Very happy!",Gorgeous Watch!,5.0,B0000VA2B6
"Its the second watch of this that I bought. One is mine and I have been wearing for many years now. My daughter like it a lot so now that she is turning 30,  I bought another on for her. Its a classic, elegant , its not big, its not small, I am a small woman so I think its perfect for my size. I recommended it with 5 stars!",My daughter like it a lot so now that she is turning ...,5.0,B0000VA2B6
"The watch is gorgeous, elegant and very well crafted. Extremely happy with my purchase.",Extremely happy with my purchase,5.0,B0000VA2B6
Great classic size and style,Lovely watch,5.0,B0000VA2B6
Love the look.... and have always worn Victorinox watches.  Altho my last one just died for no apparent reason.  It was over 10 years old - but I still loved it.  WOndering if I can get another face for the band which I really like.,Love the look,5.0,B0000VA2B6
Great price for a beautiful watch!  This was the best price I could find for this watch. Product was well packaged and arrived as promised. I have been wearing this watch most days and love the beautiful mother of pearl face with easily readable face. I have a small wrist and this one does not look overpowering as some of the oversized watches on the market. I had to have two links taken out to fit.,Beautiful and Functionable,5.0,B0000VA2B6
"This watch is utterly handsome and elegant.  It is the perfect size for what I wanted, not thin and delicate, nor clunky and large.  I wanted a watch that was simple, beautiful, and rich looking and this is it.  Over the past 15 years, I've purchased less expensive watches for about $125 and was always disappointed that they never lasted.  Then I was advised to up my price and pay a little more for quality.  I started looking in the $400-$500 range (much more then I wanted to spend but realizing as I shopped that quality did go up when the price increased).  I finally found this beauty and was immediately drawn to it in a display case of dozens and dozens of watches.  I am so pleased.  Everything about it screams 'Swiss made' and I have a feeling this watch will last me forever.  Let's hope so!",'Swiss Made' says it all,5.0,B0000VA2B6
"The watch was lovely, but the clasp would not stay fastened.  It opened numerous times on its own, so I have returned the watch.","The watch was lovely, but the clasp would not ...",2.0,B0000VA2B6
After a long search and comparing it to other brands this is the best watch ever and you can swim with it very classy design and I love the mother of pearl face,Best watch ever,5.0,B0000VA2B6
Lovely!,Five Stars,5.0,B0000VA2B6
"Really like this watch, fits close against my wrist and can see the numbers",Great fit and good to see as older person,5.0,B0000VA2B6
"I love this watch so much that I bought the exact same one after my first one was lost. I've never seen it this cheap so was a little nervous about the quality, but it arrived absolutely perfect.",Fabulous,5.0,B0000VA2B6
"the watch worked great out of the box, gave it to the wife and sized it for her and the women is happy. Happy woman, happy home.",great style for a woman's wrist,4.0,B0000VA2B6
"Simple, beautiful and elegant watch. If it lasts for several years, should be well worth the money!",A time keeper!,5.0,B0000VA2B6
"The most I can say is that it arrived when the order stated it would. Dead battery. The band is tight around my wrist and I have an average wrist - usually I have to have 1-2 links removed. Very uncomfortable and does not appear to be new. I should have paid attention to the reviews, but thought they were isolated incidents. It is a beautiful watch and I wish it had worked out.",Disappointed,1.0,B0000VA2B6
"This watch shines on my wrist. I took to a jeweler to have several links taken out, as I have a small wrist.  I've received many complements. Keeps perfect time...what a watch of this price point should. I did buy from Amazon, not a private seller; even though the price was much lower as I was worried about counterfeits; like  LumiNox watches sold on Amazon at hundreds less than regular stores and authorized on-line sellers.",This watch is a Real Head Turner...Just Like the Exorcist!,5.0,B0000VA2B6
"This is a beautiful watch  but it is going back because although it says ""new"" in the product description and on the box, it has obviously been worn. The clasp is very scratched and, even worse, so many links have been taken out of the band that it would now seemingly only fit a child - it's about four inches in diameter.  After reading all of the other negative reviews of this seller I will avoid them in the future.",This is a beautiful watch but it is going back because although it ...,1.0,B0000VA2B6
"Just received this item. It doesn't work at all and the bracelet is snug...good thing I have a small wrist. Due to the condition of the box, the small band size (I always have to have my watches sized down as I'm a petite woman), I tend to think this was worn by someone else before. Also, there wasn't any protective film on the watch which also leads me to think it's been worn before. Very disappointed.",A bargain price but a non working watch is only right twice a day!!,1.0,B0000VA2B6
wonderful,Five Stars,5.0,B0000VA2B6
"I had one of these a while back. It was thin, it was light. It wasn't too expensive. After a year several hour marks fell off and rattled around behind the glass. It didn't keep time all that well either. Pretty ghastly performance.",Shockingly poor quality,1.0,B0001HIT0U
"I've always been fond of watches especially black-dial watches. Skagen has it all: great quality, classic designs & most of all inexpensive.",Skagen,5.0,B0001HIT0U
"I like a watch with a face I can read. Too often that means getting something really clunky. Since I swing my arms, large watches that stick out are a hazard. This is the perfect watch for me. I can read it, and it is so thin, it hugs my wrist.",Love this watch,5.0,B0001HIT0U
"Like the previous reviewer, it was confusing on how to latch the band.  The only other problem with the watch is that the dials do not light up at night.  I thought they did.  My error.  But I do love how it looks and feels.  I am happy with my watch.",This is a nice watch,5.0,B0001HIT0U
"Simple but stylish, can go from casual to business.  Very light-weight.  I love it.  The clasp is a bit tricky - at first I thought it was going to pop up all the time - annoying - but then I figured out what I was doing wrong - it is actually very secure, if you latch it correctly.","Beautiful, thin, light all purpose watch",5.0,B0001HIT0U
Perfect!!!! Beat watch I have ever owned! So light weight and the metal doesn't irritate my skin :) of course the price was perfect too!! Love Skagan and will never own anything but again!! Thank you for the beautiful watch and decent delivery time :),Skagan for life :),5.0,B0001HIT0U
"I bought this for my son because he has a very small thin wrist so most men's watches are too big. I also ordered the men's version of this watch which did fit him, so I am returning this one. But it is a nice, very thin watch. And a good price / value.",Nice small watch,4.0,B0001HIT0U
"Great watch at a good price.  Love the design it is very sleek and fashionable.
Would recommend this brand to anyone.",Love it,5.0,B0001HIT0U
"Lovely, stylish watch, and past skagen watches have been reliable so hope this one will be too.  The black color is sharp.",Good-looking watch,5.0,B0001HIT0U
"A perfect watch with my winter skirt suits for the office.
Very stylish - had lots of positive comments. Very comfortable & light weight.
Given I use it as a business watch - having a date on it would be the only extra that would be useful.","Very smart, very comfortable, just a perfect business watch.",5.0,B0001HIT0U
"Bought this for my wife for Christmas- she needed a semi-dressy, sturdy work watch. The titanium construction should hold up to some physical labor, and still look nice in the office. It's surprisingly light and thin. The band length was easy to adjust, and the clasp is thin and sturdy.","Sturdy, Thin, and Light",5.0,B0001HIT0U
"Classic Skagen good looks.  Thin, sleek, and fashionable with a slightly glossy look.  It's an unusual look but it's very attractive and a nice variation from the usual light colored watch.",Beautiful and thin.,5.0,B0001HIT0U
"I did a lot of looking and researching before deciding on a Skagen.  I am so glad that I waited, this watch is slim and beautiful.  The fit is great and the latch is secure.  I believe I have found my new favorite watch company.",Best choice I could have made,5.0,B0001HIT0U
"I have another Skagen watch, in stainless, which I adore. So I didn't hesitate to purchase this one in black. The face on this one is somewhat smaller than the one I already own, which is why I gave it 4 stars instead of 5. Still, the numbers are easy to read because of the contrast between the face and the numbers. Nice watch.",Nice watch,4.0,B0001HIT0U
"I bought this watch to replace another Skagen watch I absolutely loved. Sadly this was just so small I didn't even take it out of the packaging before sending it back. This is of course my fault for not reading the measurements correctly, but be careful to make sure it's the size you want. Skagen watches often make the same or similar watch for men and women in dramatically different sizes. Both are still beautifully simple ans elegant.",small but cute,3.0,B0001HIT0U
"I actually liked the watch when I got it but I dropped it and the crystal cracked. I've dropped watches before and never had a crystal crack before but I took it to my watch repairman and he told me that he will not work on this brand because they use a very thin crystal. I investigated the warranty but it doesn't cover the crystal and purchasing a replacement crystal through Skagen or a repair store that would repair it was going to cost about $40 and given how easily it breaks I decided not to pour more money into it.
I have to say that although it was past the return date, Amazon went above and beyond to make me happy, so my rating for Amazon is good, but I will not purchase a Skagen watch again.
I'm known for taking good care of things and often have something for 20+ years so it isn't just a case of me being hard on a watch. A product needs to be able to stand up to normal wear and tear.",Crystal is too thin,1.0,B0001HIT0U
"I'm so happy I got this watch. It's very simple and elegant. The mesh metal band is great and it doesn't require much attention from me throughout the day. The clasp was a bit awkward at first, but once you get used to it, it's great. Highly recommend it~",Love it,5.0,B0001HIT0U
The watch band has already come apart and we can't figure out how to fix it.  We'll probably be sending it back.  John Rollefson,Not Good,1.0,B0001HIT0U
"love the watch, very slim and light.
just as i expected it to be.
i m glad i took the plunge to buy it.. <3",as expected,4.0,B0001HIT0U
I get more compliments on this watch than any other I own.  It goes great with work clothes or can be dressed down.  It will definitely not be my last Skagen watch!,Beautiful,5.0,B0001HIT0U
"I love the look of the watch and how thin it is. I had no trouble with adjusting the band and I have a 6-1/2"" wrist. I just wish the band was replaceable, just in case.",Exactly what I wanted,4.0,B0001HIT0U
"beautiful, a real bargain for the price. LUV IT!!! I'd really luv to start a Skagen collection.  we'll see. only time will tell.",great,5.0,B0001HIT0U
"I bought a Skagen Women's Titanium Black Dial and Black Mesh Watch 233STMB. When I got the watch, it didn't have the Skagen logo at the back, on the crown and on the clasp. I'm taking the item to a Skagen authorized dealer to ask them if it's genuine or not!",questionable authenticity of Skagen watch,1.0,B0001HIT0U
"This is a beautiful watch with a very thin profile and a clear dial. However, getting the strap fastened is tricky and takes some getting used to. I am also concerned that this morning (five days after receipt), the watch had stopped at 5:00 am, when I wasn't wearing it. I corrected the time and it appears to be working again, but I'm not sure I can rely on it.",I expected better . . .,3.0,B0001HIT0U
"I love this watch, is very thing and lightweight the mesh band seems sturdy. I do see how many people will complain about the watch falling off and that is because u have to secure it and make sure the band is locked in tight and in the right position otherwise the watch will fall off because it was not locked properly but once tightened and secured as it should be then it won't fall off. I am only a little disappointed that the face of the watch is pretty small, but its fine and also my fault for not measuring the watch to know its exact dimensions. but regardless I love it and will def order more.",love it but its pretty small,4.0,B0001HIT0U
"This watch is stunningly beautiful in an understated, less-is-more style. My wife has a very slender wrist, and this watch allows us to slide the clasp to precisely the optimum position. You do need a small tool to loosen the clamp to make this adjustment. A tiny screwdriver would work. I used a dental pick. I recommend this watch for any woman who wants to wear a stylish timepiece on her wrist.",Beautiful,5.0,B0001HIT0U
"The watch is exactly what I had in mind.  Wanted a black band and a black face and not much weight.  Has kept correct time so far which, amazingly, is becoming a rarity with even expensive watches.  It's perfect with long sleeve shirts that can slide right over it since the case is so slim.  The mesh band means it weighs very little.  Will be comfortable in hot weather.  The ONLY issue that made this a 4 star is getting it off can be a real chore.  The first catch unhinges easily, but the second one can be a bit of a challenge. There is probably more of a trick to it than I have figured.",Nice looking watch,4.0,B0001HIT0U
"I hate it.  I would send it back but i cracked the outside plastic box (trying to get it open).  The strap (whatever the H__ll its made of is stiff and uncomfortable and Too long.  Cannot figure out how to adjust the size.  Most of all, the clasp is incredibly awkward and keeps popping open.  The watch has fallen off my wrist at least 5 times.  People, avoid Skagen!!",I hate it,1.0,B0001HIT0U
I bought this a couple of years ago and I really like the style and the elegance of the watch.  It is basic and simple.  When I went to visit my brother I ordered a matching one for him and he loves it as much as I do.,Beautiful watch,5.0,B0001HIT0U
"This is an update to my first review.  The band is showing signs of wear after only a few months.  I am disappointed, but still think it's a decent watch.

Original review:  This is a lovely watch that weighs almost nothing and lies flat on the wrist.  I have some very exclusive and expensive watches - but I am wearing this one because it is so comfortable.  The only negative so far - it has come loose a few times.  I think I buckle it properly - maybe it catches on something.  The band has an amazingly silky feel.  Excellent value!",Ultra flat and elegant - but showing wear,4.0,B0001HIT0U
My last Skagen broke and I wanted to get a new one. I love Skagen watches and this one was what I was looking for!,love skagens!,5.0,B0001HIT0U
"The watch is functional and light.  The watch strap takes a lot of effort to fasten and undo - not user friendly.  Although the watch was a good price, it does not have the wow factor I hoped for.",Not amazing,3.0,B0001HIT0U
"My wrist is very small and I've always had issues with watches. This is modest, light and at the same time elegant and not very classic (which I was afraid it would be).
It's what I was needing!","Modest, elegant",5.0,B0001HIT0U
"I loved this watch when I first recieved it but I have quite a collection and don't wear any one watch often. Bought this one in July 2012, it is now January 2013 and I've only worn it 3 times. On the 3rd wearing the band came loose from the face and at this point I can only get a partial refund. NOT COOL!! I have one other Skagen that I purchased at the same time (a browm dial) and now I'm almost afraid to wear that one. Like this one, it is thin and nice to look at. I will not even consider another Skagen in the future. Looks and feels like quality, but NOT!",Poor Quality,2.0,B0001HIT0U
"I love the look of this watch.  It's simple, the perfect size, and has an extremely low profile face.
However, the pin on one of the latches kept falling out, so almost every day before putting it on, I would have to reassemble 3 tiny pieces.
I tried taking it to several jewelry stores, but no one will work on a Skagen.  It has to be sent back to the manufacturer for any repairs.  The warranty only covers the watch itself - not the band or clasp.
Ultimately, after wearing it perhaps 20 different times, the band busted right where it attaches to the watch face.
I called Skagen, and since the band isn't covered by warranty, I could ship it to them and pay approx $35 to have it fixed.

I'm pretty bummed.  I don't know if this particular seller has second-rate skagen watches, or what, but my experience was terrible.",Extremely disappointed,1.0,B0001HIT0U
I have looked at this watch for my wife for awhile.  The price was right and she likes it alot.  So do I!,nice watch,5.0,B0001HIT1Y
"Bought this watch for my wife, she likes it.

""+""

+ Stylish & expensive-looking

+ stainless steel case and bracelet

+ has a date

""-""

- Not too good for a small hand. Though it is possible to adjust the bracelet to different sizes, on a small hand there will be a long part of the band left (under the ""top layer""). It is difficult to make this part invisible, as it tends to come from one of the sides.

- The clasp is tight. Hope it will be easier to open and close after some usage.

- The combination of the brushed metal dial and the golden hands makes it difficult to read, especially in dim light.

- The golden ""piece"" is actually just a thin film layer on the inner side of the glass.",Good  watch for the price paid,4.0,B0001HIT1Y
My Skagen watch arrived quickly.  The price was very reasonable.  I did not receive instructions (for the watchband) or any registration card.  That was what struck me as the difference between ordering it from Amazon and buying it in a store.  Otherwise all is fine and I would order again.  I like my watch a lot!,good watch - good price,3.0,B0001HIT1Y
A very nice watch for the price.  Very low profile and nice flexible band.  Would like smaller face but otherwise a great watch.,Nice watch for the price.,4.0,B0001HIT1Y
"I'm delighted with my Skagen watch as I was with the previous one I lost.  I find the clean, modern design makes me feel elegantly turned out.  The analog dial is easy to read.  The mesh band is easy to adjust to my wrist size.  The silver color coordinates with my silver jewelry.",Skagen  watch,5.0,B0001HIT1Y
Great buy great look and fit,Five Stars,5.0,B0001HIT1Y
My mother loves this watch. It can be dressy or cause and it is large enough for her to use without her glasses without appearing masculine.,Such a slim case.,5.0,B0001HIT1Y
Wear it every day and have gotten  numerous compliments.,Five Stars,5.0,B0001HIT1Y
nice watch for the money,Four Stars,4.0,B0001HIT1Y
everything perfect,Five Stars,5.0,B0001HIT1Y
Beautiful and classy.,Five Stars,5.0,B0001HIT1Y
GREAT WATCH,I love it,5.0,B0001HIT1Y
Bought this watch for my wife's old Skagen watch which shed liked very much.  But it stop working even with a new battery after three yeas.  Cheaply made.,Stop Working after three years.,2.0,B0001HIT1Y
"I just received this watch today and love it!!

I bought my first skagen ( men watch 2 tone) in 1998 and it still works great, for 100.

It looks sleek and its my go to watch for every day!",2nd Skagen watch,5.0,B0001HIT1Y
"I was hoping this watch would fulfill all my watch needs and desires, but alas it did not.  It is beautiful, works well casually or with a dressy outfit, and is comfortable to wear.  We also live on the coast, so I needed to be able to wear it while out and about at the beach and pool with my child without having to remove it and keep track of it.  Unfortunately, the face started leaking after only two months.  I massively overestimated what ""water resistant to 99 ft"" meant.","Love the watch, hate the leaking :(",1.0,B0001HIT1Y
"This was my second purchase of the same watch. Love the clean elegant lines, slim case, clear face. Great for day or evening wear",Love Skagen design,5.0,B0001HIT1Y
"These Skagen watches are well priced for what you get.
the movement is a standard cheap Japanese Quartz.
The stainless steel will flake away and will leave
some what dull metal exposed.
Having said that, it is a good looking short term watch
which will probably look for about 6 months with regular use.",Well priced watch,3.0,B0001HIT1Y
The product arrived quickly and is of great quality. I have never had a watch before and would definitely recommend this product to others!,Excellent product,5.0,B0001HIT1Y
"I just got the watch. The watch is beautiful and I love the design.

HOWEVER,

1) watch was already running for who knows how long
2) Watch was not securely placed; it's clasp was open and just jumbled on the corner of the box
3) the dial fell off when I tried to adjust the time

Sorry, RETURN button pressed 3 minutes after I received the product..","RETURN, big disappointment",1.0,B0001HIT1Y
"Love this watch - my 4th Skagen. I like the larger size and the combination of silver and gold. I see what people are saying about the second hand, but, hey, it moves faster! And you get used to it in a few days anyway. Great watch for the price.",Great Skagen,4.0,B0001HIT1Y
"The watch is very nice looking.  The only thing I don't like is it takes
time to put it on and had to be adjusted before I could wear it.
Wish is would have been available in a ""stretchy"" band.",Nice,4.0,B0001HIT1Y
My daughter was looking for a watch suitable to wear for her job as a Flight Attendant.  The simple yet elegant design compliments her classic style uniform perfectly.  Looks good and works well so she couldn't be happier.,A good and inexpensive choice,5.0,B0001HIT1Y
"This was a perfect gift. Got this watch for my sister, and she loved it.
As described in the website. Didnt have to think twice.",Ideal for a gift,5.0,B0001HIT1Y
"lovely watch, perfect.  i love the band around it and gold accent is nice.  the company was excellent they even had a seld addressed envelope just in case I wanted to return it.",nice watch,5.0,B0001HIT1Y
"I love how this looks, very light, thin, and elegant. I agree with other reviewers that at times I confuse the seconds hand with the minutes hand, but it just takes getting used to. I haven't tested the water resistance yet, but I am hoping it lives up to its claims.",Beautiful watch!,5.0,B0001HIT1Y
Sadly this watch looks cheap and is cheap in person. I returned it. Maybe it isn't a good idea to buy jewelry like this over the internet.,Not as nice as photo,2.0,B0001HIT1Y
"Great value in a good looking, comfortable watch. Easy to read. would recommend it to a friend. One negative: the second hand is the same size as the minute hand, but after a second you can tell which is which.",Great watch,5.0,B0001HIT1Y
"I think this is a very classy looking watch.  I wish I had found it without the day of the month, I don't need that and I think it takes away from the face of the watch.  The second hand is big, which at a quick glance looks like the minute hand, so I had to get used to looking for a couple of seconds.  Even so I still give it 5 stars, for the price it is a functional, beautiful piece of jewelry as well as a time piece.",It looks more expensive than it is,5.0,B0001HIT1Y
This is my second watch I loved the first one so much had it for 4 years I will try to be more gentle on this one very classy looking,Classy watch,5.0,B0001HIT1Y
"I love the look of this watch, and the way it adjusts to fit on my very small wrist, but...it is very difficult to read the time at a glance, because the second hand is the same size as the minute hand. I have misread the time on it several times for this reason. There is also a MINUTE (very small) circle on the bottom of the watch face that contains the date, but it is too small to read with the naked eye! Seriously!!!! The watch is otherwise attractive, comfortable, keeps good time, and is a nice size.
I ended up buying a different one with a black face, and am finding it easier to use, overall.",Hard to read,3.0,B0001HIT1Y
This is a very attractive and well-made watch. Our only complaint is that the date window could be a little larger - it's a little hard to read.,A lovely watch.,5.0,B0001HIT1Y
"BEAUTIFUL WATCH, GREAT PRICE .  HAD LOTS OF COMPLIMENTS ON THIS WATCH. RECOMMEND THIS JEWEL TO EVERY ONE FOR SMART LOOKS AND DURABLE CONSTRUCTION.",SKAGEN WOMEN'S WATCH,5.0,B0001HIT1Y
Love this company- fashionable and reliable watch.  This is actually the third watch of this style that I have bought- great gift!,Love this watch!,5.0,B0001HIT1Y
It looks elegant and stylish. I was very pleased with it. I appreciated the packaging as well. Just what I wanted.,If Looks Could Tell (time)!,5.0,B0001HIT1Y
"I love the low profile and the silver and gold together. It is very versatile, goes with any jewelry. The second hand is a must for every nurse.",I love it so much that I bought it again.,5.0,B0001HIT1Y
"Watch is good but watchs allways good if we need times! ;-P
I need times everyday & my phone is in pocket. What do I do? Get my phones iut of my pickets? That's siiiooo annoying! >:-(
No! I can look at a wrist and see times now! Hahaha, Apple needs to learn, right? (jk, I love iPhone. Don't takr it, Apple ok?)
Newayz, watch is supergreat. Only downside is I don't onow when no numbers on the face but I learn and it's ok easy after... WE PRACTICE!!! Right, girlz?????? Yes! Five!!! Up high? Up high!! Never too slow with my wrist waych! ;-)",Watches and good!!!!,4.0,B0001HIT1Y
"My wife liked it and it looks really nice. 4 stars, because I'm not sure about its reliability yet. Will see in a year or so if it'll still be keeping time.",Very nice look,4.0,B0001HIT1Y
"I love Skagen watches.  My last one lasted a long time.  They are well made,and it is a beautiful watch,  but my one beef, actually two, about this particular watch is the size and the numbers in the date window.  They are so teeny as to be unreadable.  That and the fact that the minute hand and the sweep hand are the same length makes reading a bit difficult till you get used to it.  I will keep and wear it, but these two design features prevent it from getting five stars.",Date window teeny,4.0,B0001HIT1Y
"Do not buy this watch.  It will stop working at least twice a week. Customer service is non-reponsive saying that ""this is not covered by the warranty (beware of the Skagen warranty--they will not honor it).  These foreign vendors obviously think American consumers will buy anything that is overpriced and cheap. I learned my lesson and will never purchase another Skagen.","Skagens - Cheaply made, over priced ripp off.",1.0,B0001HIT1Y
"Easy to adjust, looks beautiful and keeps perfect time thin and light weight, 2-tone to match gold or silver jewelry. Dressy or casual.",Sleek watch,5.0,B0001HIT1Y
"I love this watch, despite 2 minor drawbacks: The date is too small to read, so it's not really useful. Also the second hand looks exactly like the minute hand, so it sometimes hard to distinguish between them.

A plus is that the face is not white as shown; it's a light gray, which makes it even nicer than in the picture.",Love the watch; a couple of comments,5.0,B0001HIT1Y
Just what I expected . Great two tone love it could order again but set for nowxxx the end la,Super,5.0,B0001HIT1Y
"It is very difficut to use the setting stem(smooth not notched)
The watch band itself is hard to maneuver.into a position to close the clasp.
I know they gave the thickness of the watch itself but it is thicker then I imagined.",Skagen women's watch is not as i had expected,2.0,B0001HIT1Y
"Not having worn a watch for years (thanks to my cell phone), I was concerned about the weight and bulk of wearing a watch again.  This was the perfect solution - the watch is very thin, lightweight, the adjustable strap creates a perfect fit, and the watch is beautiful and elegant.  I am surprised and pleased that this is a high quality watch at an affordable price.",Perfect - highly recommended,5.0,B0001HIT1Y
"This is very very good  watch. . When you first hold it it feels heavy and bulky. It is a bit challenging to buckle the oh so comfortable leather strap.

That being said, this watch is a breeze to set. A no brainer. And once you wear it (and you need to wear it to wind it... no battery, your wrist motion winds the excellent movement) it becomes more comfortable. It is bulky on your wrist, but you get used to it

Thank you",very very good,5.0,B0001HIT1Y
"Skagen makes a beautiful, reliable, and comfortable watch.  I'm totally satisfied with this purchase.  I had a Skagen prior to this purchase and loved it, but smashed it up in an accident and had to replace it.  It's an unusually thin watch, which makes it very comfortable to wear and less likely to catch on clothing and furniture.  I recommend this attractive, Danish-made watch to anyone.",Excellent quality,5.0,B0001HIT1O
"Great buy for this item.  Was $100 in the stores and got it for $60 here with shipping.  Arrived in original packaging, etc.  The watch looks great, very classy and looks good for either casual or business apparel.",Great Buy,5.0,B0001HIT1O
"This watch is a very good buy.
It usually sells for $100, and I bought it for my husband from
Amazon for $54.",Great buy,5.0,B0001HIT1O
