reviewtext,summary,rating,asin
I have had several pairs of these shoes in the past...all of which were purchased from Midwest Sports. The pair I received through my Amazon Prime account were horribly mis sized,Sizing,1.0,B0000A52UF
"KSwiss stopped making the Defier line, which was a fabulous shoe.  Great fit, great support, great ventilation, etc.  I was referred to the Ultrascendor as a replacement for the Defier, but I don't really care for the shoe.  Unfortunately, I bought two pair.  I don't feel the same support, my feet sweat much more, and the material seems flimsy compared to the Defier.  I've got to seek out a different shoe.  They look pretty good and are an OK shoe, but definitely not as good as the Defier.",Not a Good Replacement for the Defier Line,2.0,B0000A52UF
The shoes are nice looking. Size a bit large. Material decent. Workmanship seems ok. Seems a bit stiff to begin with..,Bleah,3.0,B0000A52UF
"I guess, this is the downside of ordering online. But am not complaining. the shoes is very satble and can support my lateral, and quick moves. It is also light to move. am pleased.",everything is fine except for the size,3.0,B0000A52UF
"I feel the width is more C width than a DC width.  I will not be buying the Ultrascendor tennis shoe again as I feel I need a full D width or more rounded toe.  The shoe appears to be of excellent quality except for its width.

I need a shoe with a full ""D"" width.  The ""C"" width is a little tight.

Your shoes used to be less tight.",Shoe is tighter than expected,3.0,B0000A52UF
This the only tennis shoe that fits my feet.  Been using them ever since they came out.  Keep making these please K-Swiss.,Great Shoe,4.0,B0000A52UF
Kswiss is the only shoes my boyfriend will wear and he loved this style. He said they have a little more padding then most Kswiss but that is a plus in his eyes. Will definately keep these in mind for the next pair.,Fit like always,5.0,B0000A52UF
I like the good quality and excellent price! I will order again. Thank you! K-Swiss is the best. Can't wait for sunny days to play tennis!,Very good Tennis shoes.,5.0,B0000A52UF
They look good and fit perfect. Love the style of the sneaker. KSwiss are very durable snakers. 4th pair and I still love them.,Fit as expected.,5.0,B0000A52UF
"It's the first time when I bought this type of shoe, but I'm telling you, I love it; comfortable, cool, nice, I can't take eyes off them;  Yes I'm talking about ""CONVERSE"" by Chuck Taylor, baby.",Chuck rullz,5.0,B0000A6XS9
"Converse Chuck Taylor All Stars are not just a fashion statement. Back in the day, they were my choice of athletic footwear -- following in my father's footsteps -- while starting center on the high school basketball team. For a 6'2"" white guy with a moderate vertical leaping ability, I didn't have to worry about losing any spring in my step, and I always led stats in rebounds and blocked shots against players wearing the then-ubiquitous Adidas, Puma and Converse ""Dr. J"" hi-tops. In all fairness, and as a disclaimer, 80% of the opposing team members were white guys, too.

Still, though I have absolutely no vertical leap left (hey. I graduated 24 years ago), I still wear these shoes, just because. Like one reviewer pointed out, they're a great conversation starter. Plus, they're as comfy as a second pair of feet.

At the turn of the 20th to the 21st century, it appeared that there'd be NO Chucks left at all: The Massachusetts factory was closing down, and Chucks appeared to be going the way of acid-wash jeans. Fortunately (or, unfortunately, if you're a member of the garment workers' union), Converse went through some reorganization and now makes these overseas, presumably in China.

Well, I'm boycotting the People's Republic of China, an anti-labor country that has helped more American CEOs bust unions than just about anyone else. Its own people are slave labor. Fortunately, I thought ahead, so when Converse was on the ropes, I went out to every shoe store around and bought up all the size 12 hi tops I could find. To be exact, 143 pairs -- a closet full. I've got 'em in white, optical white, green, red, basic black, navy blue, yellow, orange, you name it. Set me back $2700, but was worth every penny, knowing that American workers made them.

I AM THE IMELDA MARCOS OF CONVERSE CHUCK TAYLOR ALL-STAR SHOES!!!!!!!!!!!!!!!!!!!!!

But, if you're a newcomer to them, or missed the boat, I won't hate ya for buying these for yourselves. They are so cool, I'll look the other way.

I have to look the other way myself: I buy the toddler sizes for my two wittle one. Aw!!!! :) At least I help keep American shoe store employees employed, if not factory workers.",Five Star All Stars,5.0,B0000A6XS9
"These all black Chuck's are my favorite All Star model ! It is no small task to find them at a regular retail store-most often your best bet is to buy online. They shipped in a timely fashion. Great Kicks, good deal.",Stylin Reliable Value,5.0,B0000A6XS9
Lets hope I keep these clean! Such a classic shoe,Five Stars,5.0,B0000A6XS9
Ordered for my granddaughter and she loves them!,Five Stars,5.0,B0000A6XS9
Item as described and right on time!. These shoes are the best!,Item as expected,5.0,B0000A6XS9
"Bought for my husband, he wore these in the 70s when they were only $7.50. He loves them.",Great sneakers,5.0,B0000A6XS9
Great bargain.  Shipped very quickly.  Easy way to get exactly what you want.,Great bargain. Shipped very quickly,5.0,B0000A6XS9
Beautiful Clean Quality!!,Exactly what I was looking for,5.0,B0000A6XS9
Wish they arrived earlier. It was supposed to be 2 day shipping. But oh well. The shoes are awesome.,The shoes are awesome.,5.0,B0000A6XS9
These shoes were on point. I always go a size lower  than my normal shoe size when it comes to chuck taylors. They fit just as expected.,These shoes were on point. I always go a ...,5.0,B0000A6XS9
Tweenie loved it!!,Satisfied Kid,5.0,B0000A6XS9
I like it,Five Stars,5.0,B0000A6XS9
Love the fit and style of this shoe,Great service. Fits as expected,5.0,B0000A6XS9
My daughter won't wear anything else. :),Five Stars,5.0,B0000A6XS9
Daughter loved them!,Five Stars,5.0,B0000A6XS9
Nice shoes. Not the ones I thought I bought...I really wanted mid tops...but that was before I knew what they were called. No fault to the seller.,Perfect fit!,5.0,B0000A6XS9
"They'll never be what they were when made in the USA-but if you want the USA, go live in a Commonwealth Country. Still, they're the great Chucks. I just yank out the inner liner (which is easy to do--unlike when it was American Built) and install a Birkenstock insole. I have the best of both worlds: my Chucks (good for 2-3 years) with the comfort of Birks (even better than the comfort of the original USA Chucks.) I'm just glad Chucks are still made. I'm amazed Converse hasn't just ""chucked"" 'em.","Not USA Made, But Still Good",5.0,B0000A6XS9
"Ordered these shoes, and less than two months later the soles started to separate from the canvas....not pleased with quality of this product.",not pleased with quality of this product,1.0,B0000A6XS9
My daughter loves these!,Loved them,5.0,B0000A6XS9
Received fast.  Went by previous reviews and ordered 1/2 size smaller to get the perfect fit.,Went by previous reviews and ordered 1/2 size smaller to get the perfect fit.,5.0,B0000A6XS9
Good service! Arrived as promised!,Five Stars,5.0,B0000A6XS9
They are authentic Converse and a little cheaper than buying them from the Nike website in certain sizes. If you have Prime they will arrive a lot faster than they would from Nike so that's great.,If you have Prime they will arrive a lot faster than they would from Nike so that's great.,5.0,B0000A6XS9
"Good quality product, but get a half size smaller than you normally would",Four Stars,4.0,B0000A6XS9
"Not much to say. They're Chucks. If you've worn them, you know.",Four Stars,4.0,B0000A6XS9
"Great shoe and good style. I have been using it alot for my dance routines 6 days a week and im seeing it fall apart in just one month. I don't know if thats the life it has or does it not do well in wet weather , but other than that its chill",Great shoe and good style,4.0,B0000A6XS9
"These will stretch over time.  They were small on first wear, but the material loosens up and molds to your foot the longer you wear them.",These will stretch over time. They were small on ...,4.0,B0000A6XS9
"I'm almost positive these are knock off, but they're cute as hell.",Super Comfortable & Cute!,5.0,B0000A6XS9
Great price and customer service.  Arrived as promised.,Great seller,5.0,B0000A6XS9
Great love Chuck's excellent shoe,Great shoe,5.0,B0000A6XS9
needs 1/2 sizes,Three Stars,3.0,B0000A6XS9
"In the first pic the shoes are gray, and jn the second one, they are a different COLOR!!!",CHECK ALLL IMAGES!!!!,1.0,B0000A6XS9
RETURNED,Two Stars,2.0,B0000A6XS9
Timeless classics at a reasonable price.,Five Stars,5.0,B0000A6XS9
I loved these! They were just a tag big. Some people said they would fall apart easily and mine havent.  Literally  I wear them almost every day!,I loved these! They were just a tag big,5.0,B0000A6XS9
"Great shoes! Definitely meant for slim feet, but other than that they look amazing!",Great shoes!,4.0,B0000A6XS9
They suck,They don't even look right,1.0,B0000A6XS9
Very easy to wear.,Worth the money.,5.0,B0000A6XS9
I love these shoes.  First time i buy converse shoes.  Comfortable and price just right.,Five Stars,5.0,B0000A6XS9
"Love these so much. My teenager wears them
Almost everyday. Comfy and stylish.",Love them!,5.0,B0000A6XS9
"After 3 tries, I'm giving up on these shoes. I wish they had lasted longer, because I love the way they look and feel when they're new. But all 3 times I bought this shoe, the glue failed on the sole within 2 months.",because I love the way they look and feel when they're new,1.0,B0000A6XS9
My daughter loves these shoes. She wears a 5 in women and I got her the 3.5 unisex and they fit great.,Sizing,5.0,B0000A6XS9
There chucks not as cheap as they use to be but still a solid shoe,Five Stars,5.0,B0000A6XS9
Exelent on time and fits as expected,Four Stars,4.0,B0000A6XS9
Super,Five Stars,5.0,B0000A6XS9
i think that this sneaker was a bit tight but otherwise a good buy. waiting to procure a similar item.,not bad,3.0,B0000AFT8E
"These arrived much faster than they said they would. Because they are a gift I was pleased by the early arrival.
They are exactly what I was looking for.",I would buy these again,5.0,B0000AFT8E
My son absolutely loved this shoes. They came in perfect condition. The best part was I did not have to hunt them down locally.,Converse,5.0,B0000AFT8E
"I don't know. They look weird, the sole's soooo different from my other converse!!! Buuu",I'm not an expert but I think they're super fake,1.0,B0000AFT8E
I love these shoes! I didn't have too wait long. My hubby wants some too =),AWESOME!,5.0,B0000AFT8E
Great as always!,Five Stars,5.0,B0000AFT8E
Thanks.,Five Stars,5.0,B0000AFT8E
feels kinda fake.,Three Stars,3.0,B0000AFT8E
"Usually a 7.5 W (US) but wish Id ordered an 8, these were a little snug. Hopefully I can stretch them but overall, they're great for weight-lifting and everyday use.",theyre great for weight-lifting and everyday use,5.0,B0000AFT8E
"Gave as gift, Altered them with an iron-on image. Bought his size exactly and they fit him perfectly.",Bought his size exactly and they fit him perfectly,5.0,B0000AFT8E
They were a gift for my granddaughter...she was thrilled and they were perfect.,she was thrilled and they were perfect.,5.0,B0000AFT8E
My daughter loves them!!!,Five Stars,5.0,B0000AFT8E
"I bought the shoes as a Christmas gift for my dad. He liked the shoes, but they are running large. So I had to return the shoes. I have to pay for the shipping to return them and reorder the shoes.",He liked the shoes,3.0,B0000AFT8E
"shoes was great, but they came a little to big for some reason I recommend ordering a size in a half smaller than your original size",Great but to big,3.0,B0000AFT8E
It's rare to wrong with Converses.,As They Say ...,5.0,B0000AFT8E
"Love them, a year and a half later and they still are kicking.",Five Stars,5.0,B0000AFT8E
"Received as specified, fit as expected, only thing wrong with them is that there was a gouge on top of the toe. Nice shoes!",Nice shoes!,4.0,B0000AFT8E
"The shoe fits great, true to size and all but I'm afraid the shoe is fake. I've bought this same pair before (at my local mall) and the circle logo seems to bulge out a little around the sides but that's not the case with the ones I ordered here. I usually wear these shoes with jeans that cover the logo anyways but maybe I'm just very keen on detail and noticed right away... either way it's still something that bugs me. Also the inside is black and on all my other pairs they have been beige. Unless all of this is a new change that I was not aware of, I'm still confused. Either way the shoe is still wearable.","The shoe fits great, true to size and all but I'm afraid ...",3.0,B0000AFT8E
"These are perfect for wearing in the garden, as they keep dirt out of your shoes and don't collect stickers.  This is about my third pair.",Good garden shoes,5.0,B0000AFT8E
I adore converse! And these are great,Converse are the best,5.0,B0000AFT8E
"It was too large. I did not like it, and also after one month that I returned it , I had not recieved any refund money.","I did not like it, and also after one month that I ...",1.0,B0000AFT8E
These are awesome everyday shoes.  Be mindful that the color of the blue ones are lighter then what it shows in the picture.,Love,5.0,B0000AFT8E
Thanks. They came very clean good side and I got them sooner than original day,They came very clean good side and I got them sooner than original day,5.0,B0000AFT8E
I use this at the gym when lifting. Keeps you grounded. What's not to like about Converse? An all-American classic (except for the made in Vietnam part).,Good shoes.,4.0,B0000AFT8E
"Needed these for my son's hip-hop dance class. Was leery about ordering shoes online where he couldn't try them on, but got a size 6 based on the size of his sneakers and baseball cleats and they fit just fine.",Nice shoes,5.0,B0000AFT8E
Great for squats; very stable with the heavy weight. I ordered a 1/2 size down as instructed and the fit was perfect--no complaints.,Great for squats,5.0,B0000AFT8E
GReat as expected !,Fab,5.0,B0000AFT8E
Classics!,Five Stars,5.0,B0000AFT8E
Love converse. I wear size 7 men with women's 10,Five Stars,5.0,B0000AFT8E
great shoe,Five Stars,5.0,B0000AFT8E
Love these! Wear them everyday.,Five Stars,5.0,B0000AFT8E
Perfect fit.,Five Stars,5.0,B0000AFT8E
Like on description,Five Stars,5.0,B0000AFT8E
"Looked great, love the black on black!",Love the black on black,5.0,B0000AFT8E
arrived as desrcibed,arrived as desrcibed,5.0,B0000AFT8E
My daughter loves these. They arrived late so she couldn't wear them to school on the first day but they fit perfectly and were as described. She says they are comfortable to.,She says they are comfortable to.,5.0,B0000AFT8E
"I'm rather disappointed with this order.  As the picture and description imply I should have received the high top. However, what was delivered to me was the basic converse. In other words it was just the basic shoe or the low top.",Description is not what was received.,1.0,B0000AFT8E
Great quality and perfect fit!,Five Stars,5.0,B0000AFT8E
Perfect fit. Great way to bring back the classic look of converse and affordable. Definitely recommend!,Five Stars,5.0,B0000AFT8E
These are awesome.they look best with any type of skinny jeans and are comfy as crap these are so comfy,awesome,5.0,B0000AFT8E
First order didn't fit easy return and I love my product!,Five Stars,5.0,B0000AFT8E
Converse... what else to say?,Five Stars,5.0,B0000AFT8E
A++,Five Stars,5.0,B0000AFT8E
GOOD fitG,Five Stars,5.0,B0000AFT8E
"maybe mine was just a random manufacture defect, the rivets on the laces on 1 shoe popped off within a week, no big deal, shoes still work and tie up, but b/c of that i can't use it for crazy activities, i mainly use it for gym lifting sessions now. b/c of that it gets 3/5","maybe mine was just a random manufacture defect, the ...",3.0,B0000AFT8E
"The shoes came really fast but they were not the ones that I ordered. I ordered the black and white chucks and when I opened the box, they were completely black. There was not enough time to call and complain to get the correct ones.",Wrong product,2.0,B0000AFT9F
Love them!,Five Stars,5.0,B0000AFT9F
"Nice product, fits well",Five Stars,5.0,B0000AFT9F
My daughter loves these shoes!  Purchased these for her birthday. Shipped fast. Would recommend this product...,Very nice,5.0,B0000AFT9F
Classic Converse in a really fun silver metallic!  They fit true to size and arrived very quickly!,Five Stars,5.0,B0000AFT9F
My daughter loves them and I can't believe they are still in style but then again why not. timeless shoes.,My daughter loves them and I can't believe they are ...,4.0,B0000AFT9F
They fit and are just like any chucks you'd go into the store to buy!,Four Stars,4.0,B0000AFT9F
they are my favorite shoes,Five Stars,5.0,B0000AFT9F
Thanks,Five Stars,5.0,B0000AFT9F
Great fit,Five Stars,5.0,B0000AFT9F
"I recieved the wrong size. Other than that, they fit fine.",they fit fine.,4.0,B0000AFT9F
Wrong size delivered,One Star,1.0,B0000AFT9F
One of my all-time favorite sneaker purchase,Five Stars,5.0,B0000AFT9F
"Awesome shoes. They have more of a brown undertone than is noticeable online, but its nothing over the top.",Awesome shoes. They have more of a brown undertone ...,4.0,B0000AFT9F
Nice shoes! Fast shipping! Highly recommended!,Five Stars,5.0,B0000AFT9F
"Great shoe, and great service. Chuck's always fit about a size small though.",Five Stars,5.0,B0000AFT9F
"We are converse loyal and love the color choices, but are disappointed in the poor quality of our latest purchase.",Poor quality,1.0,B0000AFT9F
my rock concert shoes. love them,love,5.0,B0000AFT9F
Prfect,Five Stars,5.0,B0000AFT9F
"I chose the white option.  What I received was could best be described as beige.  As much as I wanted to return them, I lost track of time between my two jobs and having a newborn.  Money flushed for something that I'll never wear.",Don't Order The White Shoes--They're Not White As Pictured,1.0,B0000AFT9F
"Converse is always coming out with cool colors that I must have. They are a must have sneaker in your closet. I think they are well priced compared to their parent shoes Nike. The only real problem is that some hi pair come with one or both laces being just a little short.  For those not familiar with them they do wear out more quickly then say a regular running type shoe. Now some like to wear them beat up, but that is not style",Chucks are awesome,5.0,B0000AFT9F
"Guaranteed to make you fun faster, jump higher..",Five Stars,5.0,B0000AFT9F
Great looking and arrived onetime!!!,Five Stars,5.0,B0000AFT9F
"It fit pretty decently, a little too large, but I'm dumb with shoe sizes sometimes.

The color was off, though. It was a shade or two lighter than that of the product picture. Disappointing, but for what I'm using them for, it doesn't matter too much.",Decent fit. Color was off.,3.0,B0000AFT9F
"My daughter wears these almost every day.  The gold does wear a bit where her shoes hit together, but it's not very noticeable at all.  She will probably order another pair when these start to fall apart.",My daughter wears these almost every day. The gold ...,5.0,B0000AFT9F
very very very good,Five Stars,5.0,B0000AFT9F
"Size runs about a full size too big. Normally wear mens size 11, way too big. Sent back and ordered size 10, much better fit.",Sizes run big,3.0,B0000AFT9F
"Great condition, just like from the store! Brand new! It fit a little smaller than expected but not a huge deal all in all.",Looks brand new,5.0,B0000AFT9F
Gotta love Cons!,Five Stars,5.0,B0000AFT9F
Always happy with my Converse! Size and color were perfect. Thanks!,Beautiful Pink Color! I love them!,5.0,B0000AFT9F
"Converse.  Classic style, comfy fit.  Truly the best.",Truly the best.,5.0,B0000AFT9F
So comfortable and very stylish!  My grandkids love them on me,Five Stars,5.0,B0000AFT9F
So cute! My teacher friends always ask me about them! Love them!,Love them!,5.0,B0000AFT9F
Exactly the sneakers I wanted but im a size 7 and this size 7 was closer to an 8,Two Stars,2.0,B0000AFT9F
awesome fit and exactly the color i needed,Five Stars,5.0,B0000AFT9F
"My Daughter loves them,they fit perfectly and they arrived the date I was told,so happy with this purchase",so happy with this purchase,5.0,B0000AFT9F
they broke after a month,i think these are knock offs,2.0,B0000AFT9F
I just purchased the black converse in a womens 6.5. I have a red pair that fit me perfect. My black ones arrived today and are much bigger and do not fit. Im not happy because I needed these for this weekend.,Sizing not accurate.,1.0,B0000AFT9F
My son loves these not for walking to far though,Five Stars,5.0,B0000AFT9F
I like it,Five Stars,5.0,B0000AFT9F
She loved them!!!!,So cute!!!,5.0,B0000AFT9F
"The sole of one shoe separated from the rest of the shoe after moderate wear within 4 months of purchase, 3 months after the return window expired.",sole sepated from shoe,2.0,B0000AFT9F
Excelente,Five Stars,5.0,B0000AFT9F
"They are absolutely counterfeit. They didn't come in a box, only a plastic bag, which is a dead giveaway. I compared them to a pair of  real  ones that I purchased from Nordstroms, and the inside seal is missing, and the outside seal is different . They fit ok and I like the color. Its too much trouble to send them back so Ill be keeping them , but wouldnt buy again . Beware !","Beware, these are counterfeit !",1.0,B0000AFT9F
Buy white and use T-shirt markers to make your own colors or design. Love these since I was a kid. Logo on inside of shoe so does not interfere with design. Can ad shoe inserts for high arches just adjust laces. Great for long narrow feet!,Color any way you want!,5.0,B0000AFT9F
"If you are considering buying docksiders, the Billfish model is the one to buy. I just bought my second pair, and they are terrific. The rubber soles and heels make them very comfortable to stand or walk in, unlike the basic docksider shoe with leather bottoms. They cost a little more, but are well worth it.",Docksiders,5.0,B0000DCS5T
"I ordered shoes for our aniversary for my husband,and those are all he wears,well they came and were blue with flat bottoms,not sperry billfish,

so i had to return them and needless to say i was without aniversary gift for my husband,first time i have been disappointed with ordering online..

my husband loves the sperry's and this type is all he will wear...he wears them till they are pitiful and i make him get a new pair...",Very disappointed with order,1.0,B0000DCS5T
"I needed a pair of boat shoes for a trip I would be taking on short notice. I needed quick and accurate delivery. I opted for 2-day delivery for a premimum charge. I paid the premium but the ""Check Delivery Status"" on the system did not reflect 2-day delivery. However, I did receive the shoes in 2 days. Might be a glitch in the system......

The shoes worked as advertised (no skid; no marks) and are very sporty. I recommend getting your foot measured at a brick and mortar store to ensure proper fit. Price was competitive. I paid slightly more because of the quick delivery.",Worked As Advertised,5.0,B0000DCS5T
I have purchased Sperry Deck Shoes for years. This is the first time I purchased the Billfish series. Not only was my purchase a great buy but one of the most comfortable deck shoes I have ever worn. I wear them almost daily and they still look like new. I love the feel and my feet are not sweating from the lack of air cirulation. GREAT Deck Shoe!!!!!,A Great Value!!!,5.0,B0000DCS5T
Repeat customerZ. Stylish functional and moderately priced,Comfortable casual,5.0,B0000DCS5T
"quality is not what it once was, came apart within 6 months of occasional wear, Sperry customer support gave me the run around.","quality is not what it once was, came apart ...",1.0,B0000DCS5T
"Second purchase of this shoe type. Last order was for 9W, this order says 9W on shoe but the actual width is very narrow. Trying to find shoe stretchers to make this work since I hate trying to return anything to Amazon.",Trying to find shoe stretchers to make this work since I hate trying to return anything to Amazon,2.0,B0000DCS5T
"I did tripple wide and they feel like they are not oversized at all but I guess I have to eat the $100 because I doubt they will  honor then as a return cause I wore them thinking they would break in but they are not giving at all.

Yale Downing",I'm not sure how to order cause usually if i get triple wide I'm unitary,2.0,B0000DCS5T
I've been wearing Sperry shoes for years. They're the best casual footwear available anywhere.,They're the best casual footwear available anywhere,5.0,B0000DCS5T
Fit is a little off. Nice shoe but doesn't fit well so is uncomfortable. Will possibly wear in and be okay. I wouldn't buy again.,Not a got fit for a wide foot,3.0,B0000DCS5T
Very Nice,Five Stars,5.0,B0000DCS5T
Quality shoes that were shipped quickly. Satisfied customer.,Satisfied customer.,5.0,B0000DCS5T
"My husband loves them! Had to return the first pair for being too small, these came in super fast and fit perfect!",these came in super fast and fit perfect,5.0,B0000DCS5T
Good looking. Great fit. Lasts longer.,Four Stars,4.0,B0000DCS5T
"Great shoes, but about a 1/2 size too big.",Four Stars,4.0,B0000DCS5T
Perfect fit. 2nd pair and I love these shoes. Very comfortable!,Five Stars,5.0,B0000DCS5T
Hubby loved them!,Five Stars,5.0,B0000DCS5T
I don't know what some of the reviewers are talking about. These Sperry Billfish are exactly like every other pair that I have bought in retail stores. These have always been my go to sperrys. Love them!,These Sperry Billfish are exactly like every other pair that I have bought in retail ...,5.0,B0000DCS5T
"Great Shoe, Lasts a Long Time",Brand Quality,5.0,B0000DCS5T
They wear out too quick for the price.  I now buy the Reel Legends Catamaran.,Three Stars,3.0,B0000DCS5T
These are great and exactly as described.  comfortable and great color.,Five Stars,5.0,B0000DCS5T
"Great sale , fast shipment and more importantly great quality and size of  shoes","Great sale, fast shipment and more importantly great quality ...",5.0,B0000DCS5T
Expect higher arches with this shoe. Fits good length wise. Just takes some getting used to.,High arches,4.0,B0000DCS5T
"Nice shoe, but they get dirty quickly.  With the 3 eyes, you just can't slip them on when tied.",Four Stars,4.0,B0000DCS5T
"Comfortable, well cushioned footbed. Decent quality leather, and its appearance was improved by a treatment of quality leather conditioner. The mesh material and overall construction does a good job of keeping my feet comfortable and cool during the day. Size 11.5 was spot on. The arches are on the aggressive side for my relatively flat feet, but the shoes are still comfortable enough to wear.","Comfortable, well cushioned footbed",4.0,B0000DCS5T
Happy,Five Stars,5.0,B0000DCS5T
"Great shoe!  Followed the sizing suggestions, but they were a little too big.  Not really an issue though so I gave it 5 stars.",Great shoe! Followed the sizing suggestions,5.0,B0000DCS5T
"Note that the sole, meant for gripping a wet boat deck, is soft, and will wear faster than average when worn on city sidewalks.  But great for sure footing when walking on slick marble plazas.","Good grip on wet surfaces, but",5.0,B0000DCS5T
"As advertised. Same shoes you get in store, they had them in my size here.",Five Stars,5.0,B0000DCS5T
Item as advertised,Quality product,5.0,B0000DCS5T
"The Sperry Top-Sider Billfish shoes have two major issues. First, and foremost, they are much narrower and pointy-toed  than any other M width shoe I have ever had. Extremely uncomfortable! I can't wear these. Second, the color is not dark tan - it is orange-tan, not very attractive. Thumbs down the very worst Sperry shoes I have ever owned. I'd never buy these again or recommend them to anyone.",Too narrow and too uncomfortable.,1.0,B0000DCS5T
Perfect fit..size 12..fit a 12.,Good quality,5.0,B0000DCS5T
one of the best rated shoes on the market,Five Stars,5.0,B0000DCS5T
Supper comfy....wearing them right now.,Supper comfy.... wearing them right now ...,5.0,B0000DCS5T
"Have worn several Top-Siders in 7 1/2 M before that have been more true to size.  The Billfish style slips in the heel area, even with socks and laces drawn tightly.  I tried the next size smaller (7 M) and the heel fit wasn't any better and have returned both sizes.",Loose in the heel,2.0,B0000DCS5T
Stylish and comfortable. A staple in my grandsons closet. Its the shoe most picked by boys at his high school,Stylish and comfortable. A staple in my grandsons closet,5.0,B0000DCS5T
GREAT  i've had a least 3 pair of these....great fit.,I'D BUY THESE AGAIN,5.0,B0000DCS5T
Sperrys webster defines this shoe as a shoe you wear until your foot shows through the bottom jk great shoes have had multiple pairs for the past 15 some odd years perfect every day shoes. im particularly hard on shoes and these seem to last the longest for me average about 1 or more years with almost daily use,... wear until your foot shows through the bottom jk great shoes have had multiple pairs for the past 15 ...,5.0,B0000DCS5T
Comfortable shoe.,Five Stars,5.0,B0000DCS5T
"The best boat shoe on the market , all other are others are inferior.",Five Stars,5.0,B0000DCS5T
"Perfect fit, same shoe for 40 years, perfect for water activities!!",Old Realiable,5.0,B0000DCS5T
Have a pair and reordered the same ones.,Five Stars,5.0,B0000DCS5T
"pleased with the quality, price, and quick delivery response.",Five Stars,5.0,B0000DCS5T
The most comfortable shoe that I've ever owned.  Great for plantar fasciitis.,Most Comfortable Shoe I've Ever Owned.,5.0,B0000DCS5T
"Color is wrong. Actual color is darker and less attractive.
Form, fit, function quality is good. But not as superb as the Gold Cup series was in the former years.",Actual color is chocolate brown. Picture is lighter.,3.0,B0000DCS5T
"This is one of the most comfortable shoes or sandal I have ever owned. I first saw these on some ultralight backpackers I met in 2005, and they swore by them for comfort and strong enough to climb rough terrain. For a sandal, that just blew me away. I confess I have not used them to backpack, but I have used them on rough terrain and they are outstanding and amazingly ""grippy"". It has little nubs on the carbon outer sole that dig into or grip everything.
SIZING:  I have read that most people find that they need to buy a half size larger than they do with other shoes, and that was my experience as well.
COMFORT: Tremendous arch support. The sandal has a wide toebox so that your toes are not cramped together, and the protective toe guard is great. I never stub a toe or catch a toe on anything with these, plus I can hide my ugly toes. It also has a little rise on the rear heel that cups your heel comfortably, but helps protect you against those people that step on the back of your foot in line. The sandal feels very secure once it is on and does not slip. There are no straps to fool with or Velcro to adjust, it has an inner lining that looks like the neoprene on a scuba suit, it stretches to fit. The rear strap does not hurt your foot. It has a no lace closure and you set it once, from then on it slips on easy. The footbed cradles my foot like no shoe I have ever seen. There is a little ridge on the inner sole that runs behind the toes and then in between your big toe and other toes, it turns out to add to the comfort of the shoe immensely. That ridge forms in a short time to your foot, giving you your own custom fit. With these shoes I find i can stand longer and walk longer.
GRIP AND TRACTION: It has an anatomical outer sole that is very grippy, with a nice athletic shape, it gives good traction on sand, rock, mud, you name it. It is not slippery on wet surfaces like the dock, and the sole does not leave any marks on floors. The tread does not hold dirt in any grooves to track indoors. It is great for water use, and can be completely submerged with no damage. If it gets wet,the material that wicks the water away fast.
ODOR: It has an anti-microbial treatment that takes away any germs, I do not know how long that treatment lasts though. They do not get sweaty or smelly like my Crocs do.
DURABILITY: I got my money's worth out of them for sure. When my H2's get dirty, I throw them in the sink, under the hose, or even in the washer and they come out like new. I wore these almost daily for 4 months straight with no evidence of wear. It has now been 4 years and I still use them more than any other shoe in the summer. I hope they are still made as durable as they were when I bought mine. This includes vacation, in which I am standing in line all day at theme parks and scrambling at the beach. These come in many colors. For a dressier sandal I also like the brown Dunham Moose Fisherman (actually designed by New Balance). These sandals were good enough to get me to buy two tennis shoes from the same company in the last 4 years, an in-town shoe called Austin and an ugly hiker called the Targhee II. In the end, I just can't say enough about these shoes, I highly recommend.",Best comfort and durability I have ever seen in a sandal,5.0,B0000DYKET
"Even though these shoes are a bit expensive, I have never purchased a more comfortable or durable pair of shoes. Tough as nails. I have been using mine on a daily bassis for the past 18 months. I walk atleast 5 miles a day. Still holding up perfectly except for normal wear.",100 Dollars well spent,5.0,B0000DYKET
I bought a pair and have not taken them off since. Easy to slip on and off these are the perfect pair for someone on the go. The unique toe guard protects your feet like no other sandal of this type. They also dry very quickly so if you spend a lot of time around water these could be the sandals for you. (Although the Newport H2's dry faster) To top it all off they feel great on my feet. Do yourself a favor and try these out you will not regret it.,Great Sandals,5.0,B0000DYKET
Fits well. Very comfortable.,Very comfortable.,5.0,B0000DYKET
"This was my 3rd pair of this same model over the last dozen or so years.  My first pair are still usable but the sole has been worn smooth.  My last pair are still doing ok, but one of the leather straps is separating from the sole.  For 8 years of good service, that's just fine.

The uppers on the new pair seem just a little snug, but the sole is just right for my size.  I actually like having the elastic uppers being snug since I know they will [and already have] loosen up.

These are my favorite footwear from May to October for outside use, and well beyond for inside use.  They last a long time, are comfortable, look great and are a great value for the cost.

I'm a loyal and happy customer.  Recommended buy for sure.","These are durable, comfortable, attractive and affordable sandals for everyday use [and beyond]",5.0,B0000DYKET
"Very comfortable to walk in, sandal does not slide off or move around on foot",Five Stars,5.0,B0000DYKET
Great price! Unbelievably comfortable!!!,Five Stars,5.0,B0000DYKET
