reviewText,summary,rating,asin
"We bought this to go under a flower girl dress and it was perfect. It was exactly what we needed to make it ""poofy"" per my 7 year old. We were so pleased with it",Perfect!,5.0,B000Q8H284
I love it!,Five Stars,5.0,B000Q8H284
"My daughter has a small airline for her height...so I thought I'd try the 7... She's halfway between 7/8 but sometimes need 6x for the waist cinching. This skirt for perfectly for length and I'll just cinch the waist by 1/2"" or so. Very pleased with quality.",Perfect fit!,5.0,B000Q8H284
"I bought this underskirt to to go beneath my daughter's First Communion dress. She is 8 of average height but very petite bone structure.  The waist was a little big and it came below her dress about 2 inches but it was really easy just to fold over the waist to get correct length. The elastic on the waist before any stretch measures 17 in and the length is 26 inches from the waist down. This looks really nice under her dress and she's got some growing room so I think she'll be able to wear it again. I rated it 4 stars instead of 5 because I was really hoping the skirt had more fullness to it, other than that, very happy with it. My daughter loves twirling in it and I would definitely recommend it to someone who is considering buying it. If I had more time I would order another to layer them but it works and she's happy...sometimes you've just got to say good enough.",The waist was a little big and it came below her dress about 2 inches but it was really easy just to fold over the waist to get,4.0,B000Q8H284
"Small in the waist and quite long, had shorten quite a bit for a Tea length.",Three Stars,3.0,B000Q8H284
Not as full as it looks in the photo as it's made of a soft tulle.,Not as full as it looks in photo,3.0,B000Q8H284
The waist was smaller than I expected given the size.,Runs small,3.0,B000Q8H284
"Very soft, comfortable petticoat for my daughter!",comfortable petticoat for my daughter,5.0,B000Q8H284
It fits perfectly,Five Stars,5.0,B000Q8H284
Awesome! My daughter loves these so much! Super fast shipper too!,Five Stars,5.0,B000Q8H284
Fits great but wish it was a little fuller,Four Stars,4.0,B000Q8H284
"Not quite as fluffy as expected, but still gets the job done. Very soft material! You might need two if you need to add a lot of bulk under a dress.","Not quite as fluffy as expected, but still gets ...",4.0,B000Q8H284
I ordered a size for a 5 year old. that way she can wear it for years to come. the quality is good.,for my 3 year old,5.0,B000Q8H284
They did not carry size 5 which was needed so had no choice but to get a 6. Way to big & will have to fix it. Overall excellent quality & was what I wanted & expected,Excellent quality,5.0,B000Q8H284
Excellent product.,Perfect amount of fluff.,5.0,B000Q8H284
Is really a nice soft pedicoat not quite as puffy as expected but works with the dress I bought my daughter. Not quite nearly fourty dollars too.,Simple,4.0,B000Q8H284
Fit well!,Five Stars,5.0,B000Q8H284
The slip itself was fine and gives my daughter's dress lots of fullness. The problem I had was with the packing. The slip was stuffed into a very small plastic bag envelope and it was not sealed all the way and the slip was hanging out a bit. Not happy that I paid so much for the shipping.,"Slip was great, but the packing was horrible.",3.0,B000Q8H284
Exactly as I expected. Good quality. Will work well under my grandaughter's costume for Halloween.,Slip,4.0,B000Q8H284
I like this a lot. Got it for my daughter being a flower girl. It is sheer so it needs something under- like leggings or thick stockings.,Adorable.,5.0,B000Q8H284
not very puffy,Three Stars,3.0,B000Q8H284
"I found the photo of this product misleading - it looks like it has some significant poofiness, but it really just hung pretty close to the legs.  It is soft, and there was a tiny bit of added width for the skirt over it, but the product photo is definitely taken with the item laying down (or other wise propped outward) with the bottom spread much further than it does when used upright.","Not good for ""poof""",2.0,B000Q8H284
It did exactly what I needed it to do. Great buy!,Great,5.0,B000Q8H284
Great slip to add fullness to dress.,Perfect for fullness,5.0,B000Q8H284
I bought a few of Dickies for school uniforms & would recommend them.  They fit great & hold up well w/wash & wear.  I bought several in different colors.,Dickies Kids Girls Jumper,5.0,B000QIXWXS
Good quality durable material. It has a little more style than most uniform jumpers and even has a pocket. My daughter loves it so I bought the next size also so she can grow into it.,Very durable and Stylish Uniform Dress.,5.0,B000QIXWXS
These were affordable and my daughter loves the color.  Gotta love them because they come in a million colors too!,can't beat the price,5.0,B000RE4RB2
Gave to my grandaughter's as Christmas gifts and they loved them.  I was so glad they were happy with them.,Child's Leggings,3.0,B000RE4RB2
"Nice color. Roomy. Great for days my daughter goes to gymnastics- about a year from now. Seems to run on the big side. 3 1/2 stars, if I could.",ok,3.0,B000RE4RB2
These leggings were just OK. Not very soft and the stitching made the shape of them look big. I would have preferred a more tapered look and a softer material.,Leggings,1.0,B000RE4RB2
These leggings were very nice and well made. I love themand they fit my daughter really well.,review ing leggings,5.0,B000RE4RB2
"We needed a red pair of leggings for a specific  event and these were just the thing. Nice bright colors. They're not the most comfortable fabric or waitbands, but are good for when you need these colors.",Good colors,3.0,B000RE4RB2
Soft and true to size. They are a little on the thinner side but still good quality pants. They go perfect with my daughter's Moana outfits lol,Very nice,5.0,B000RE4RB2
"We like these pants very much.  Quality fabric, soft and fit well.  Have ordered them before and loved them as well.",Great quality!,5.0,B000RE4RB2
My daughter three years old and tall. We love these pants and now own multiple pairs because they actually fit her waist and reach her ankles and have not shrunk significantly.,We love these pants and now own multiple pairs because they ...,5.0,B000RE4RB2
They are great for my petite daughter. She loves the soft feel and comfort.,Five Stars,5.0,B000RE4RB2
Excellent,Four Stars,4.0,B000RE4RB2
Great little leggings for the price,Nice!,5.0,B000RE4RB2
"I initially bought two pairs of these several months ago and was impressed with how they fit my daughter.  They fully cover her long torso and are her favorite leggings.  Now, months later, I'm amazed at how well they have held up.  I just bought another 2 pair and will do so again in the future.",Love these leggings,5.0,B000RE4RB2
Great color and fit. Soft material. Good purchase.,Five Stars,5.0,B000RE4RB2
Perfect under dresses!,Five Stars,5.0,B000RE4RB2
Love these leggings.  My daughter has a smaller sized waist and these fit perfect.  We have several colors!,Five Stars,5.0,B000RE4RB2
the boys size wasn't available so we bought the girls for my son and he likes them a lot for his ballet class.,the boys size wasn't available so we bought the girls ...,5.0,B000RE4RB2
Leggings just a little too long but next size down would have given no growing room. Nice material. Washed and air dryer nicely.,Little Girl Leggings - Excellent Material,5.0,B000RE4RB2
"We received these as a gift in past years and they've held up well. We needed a specific color for an outfit and went to this brand for no-hassle color matching and fit. The fit is perfect for a tall skinny build: the waist is skinny and the legs are long so you don't have capris while the waist is baggy. They're pricey for the going rate of thicker-fabric leggings, but you have infinite color matching and no tailoring needed.",Great color selection and perfect for tall skinny fit.,5.0,B000RE4RB2
"This item is what I expected! In color, size and fabric. I recommend it 100%!",I recommend it 100%,5.0,B000RE4RB2
These looked fine but a little large.  They were a gift so haven't heard anything else.,Four Stars,4.0,B000RE4RB2
Great fit.,Five Stars,5.0,B000RE4RB2
The perfect color-just what we were looking for. My daughter likes how they fit and how comfortable they are (and she's picky). And not too thin either like some leggings.,The perfect color-just what we were looking for,5.0,B000RE4RB2
Super bright and did not fade in wash and very soft. Perfect! Fair price too.,Five Stars,5.0,B000RE4RB2
These leggings were great quality!  Soft material and fit perfectly.,Five Stars,5.0,B000RE4RB2
Nice durable fabric. Color is good,Four Stars,4.0,B000RE4RB2
"For some reason, my girls love these leggings.  Always the first thing worn each week.",my girls love these leggings,5.0,B000RE4RB2
exactly as expected.  on time shipping.,Five Stars,5.0,B000RE4RB2
"Love them,  they are comfortable for my 2 year old","Love them, they are comfortable for my 2 year",5.0,B000RE4RB2
"Cute, good quality, and will be buying in more colors!","good quality, and will be buying in more colors",5.0,B000RE4RB2
I figured it would be too large but that is what I expected since my 4 year old runs super small. I make small babies and maybe by the time she is 5.5 or 6 she should fit in them just perfect hopefully by then they won't be to short.,... what I expected since my 4 year old runs super small. I make small babies and maybe by ...,5.0,B000RE4RB2
Misleading information! These are too thin to be pants. They are more like tights.,Too thin to be pants,1.0,B000RE4RB2
"These leggings are substantial and well made. My daughter,8, lives in leggings and these actually feel like they will last! We both love them!!",lives in leggings and these actually feel like they will last,5.0,B000RE4RB2
Holes in the inseam already and I only purchased these leggings a month and a half ago. Product worn by an 8 year old for dance class- she's probably only wore this item a few times.,Not good quality,1.0,B000RE4RB2
great,Five Stars,5.0,B000RE4RB2
Really cute and fit perfect!,Five Stars,5.0,B000RE4RB2
These leggings are perfect for my granddaughter.,Great Leggings,5.0,B000RE4RB2
"These were great, nice quality, washed up nice, and lots of colors to choose from! Will buy again!",Five Stars,5.0,B000RE4RB2
"Bought in black as ballet leggings for my 5 year old son. (He's very tall and very, very skinny, and usually I have to buy pants in a size 4, and then fiddle with hems to try to lengthen the legs.) But I bought them in a size 5, and was pleased to find that not only did they fit his waist (with room to stretch as he grows) but they're long enough to pull up high now, and accommodate a growth spurt later.
The leggings appear well-made, and have the perfect amount of stretch for dance class. They fabric is not sheer or see-through. They haven't been worn enough times to comment on durability, but so far we love them!",Perfect for dance,5.0,B000RE4RB2
"Fits as expected, color is same as what was depicted on the picture. Overall good purchase.",Overall good purchase.,5.0,B000RE4RB2
"Good quality, soft fabric, lovely darker purple color I was looking for.",Great value,5.0,B000RE4RB2
"We needs white leggings for a play costume, and I wanted something that wasn't too thin.  I was a little worried with all of the reviews praising the fit for tall and thin girls, as my daughter is tall but muscular, but these work just fine.  They are long since I went for a larger size, but I expected that.  My daughter is 4 1/2, wears size 6 or 6x and I got XL.  They are too long, but fit in the rear which is often where pants are too small for her, and we just scrunch or roll up the legs.",Works for us,4.0,B000RE4RB2
A BIT SMALL,Four Stars,4.0,B000RE4RB2
Prefect for my 6 year old and the shipping was super fast!,Girls leggings,5.0,B000RE4RB2
great quality as promised and perfect length. Recommend to purchase!,Five Stars,5.0,B000RE4RB2
"The Tuga Girls sun-suit arrived on time, and was a perfect fit.  My daughter loves it, and it's great for the beach or playing out in the garden.",Great Fit and perfect color,5.0,B000ROJCKI
We love the suit. It is wonderful quality and looks nice on our four year daughter.  She is a normal size four and the 4-5 fits her nicely.,great suit,4.0,B000ROJCKI
"I bought this for my 2.5 yr old (she runs a little on the small size) and while it is a little baggy, I like that.  I absolutely love this suit.  It's easy to get on and off, the zipper is nice quality and the snaps for changing are a great touch.  I love the color design, and most importantly, my toddler loves wearing it and it keeps her out of the sun and a little warmer in the cold pool at the YMCA!",This is an amazing suit!,5.0,B000ROJCKI
"Next day delivery was expensive, but it arrived in time for our vacation. The suit is well made and easy for my daughter to get on and off herself. I love the one piece suits like this vs.. the rash guards with seperate bottoms. We always seem to be losing the bottoms. It provides maximum coverage for sun protection all day. I hope to get a larger size as she grows.",Can't lose the bottoms.,5.0,B000ROJCKI
"I loved the fit and feel of the S/S sun suit.
 I do recommend this product in fact I had ordered 2 for my grandaughter",very good sun suit for swimming,5.0,B000ROJCKI
"We buy one Tuga swimsuit per year for our oldest, who swims almost every day during the summer and a couple of times a week during the winter.  The suits fit well, cover plenty of sensitive skin, and last forever.  They are totally worth the money!",My third Tuga suit,5.0,B000ROJCKI
This suit is so cute. Gives great coverage and fit's perfect.  My daughter wears a 3T in clothes but a 4T in bathing suits.  I purchased a 2/3T and it fit her perfect.  Would definitly purchase again.,Cute suit!,5.0,B000ROJCKI
I love this swimsuit.  We bought it big last summer for our 1.5 year old and now it fits her at 2.5.  I feel so much better knowing that she isn't exposed to the sun.  This suit really covers well.  I would definately recommend this product!!,"LOVE, LOVE!!",5.0,B000ROJCKI
I read the review ahead of time and so I did order a bit larger but they were still somewhat small. Also for one of the girls' suits the package said 6/7 but the actual suit inside the package was a 4/5 so I will need to return it.,I read the review ahead of time and so I ...,3.0,B000ROJCKI
"Based on other reviews, I bought a size up as my girls are tall and long bodied.  Thank goodness I did as they do run a little short!  We own a lake cabin so we are outside in the water a lot and these help protect my girls from the sun.  They are easy to get on and off (even when wet) and we never had to worry about sunburns like we do when a swimsuit shifts and you find you missed a crack with the sunblock.  We get lots of comments on these and I know several parents that have since bought them for their fair skinned kiddos.","Great product, run short.",5.0,B000ROJCKI
"Beautiful but my 2 1/2 year old daughter who wears 24 months cloth because she's very petit the 2/3 year was almost too small, but had it exchange and it was very quick and good experience with the company directly.",Beautiful but my 2 1/2 year old daughter who wears ...,5.0,B000ROJCKI
This product fits my petit daughter perfectly.  It should last a year of swim team.,Four Stars,4.0,B000ROJCKI
"Fantastic fabric, but it fits somewhat smaller than I expected.",Lovely,4.0,B000ROJCKI
Beautiful! Comfortable. Washes well.,Vivid colors.,5.0,B000ROJCKI
The suit is great. This is the second tuga suit like this I've had for my daughter. My daughter has played all day everyday at the beach this week and no sign of over exposure to the sun. So it does a great job protecting her. But for her it's a bit short in the torso. She just turned 5 and I ordered the size 6-7 based on the size guidelines from the tuga website. I ordered this size up also because I know she's tall for a 5 year old. (The first suit I order for her from tuga I also went up a size and did not regret it) My advice is if your child has a long torso you need to go two sizes up. Long legs would not be such a problem I think.,Overall great suit.,4.0,B000ROJCKI
"Our granddaughter is three, she said it was itchy when we were at the beach.  Maybe that will change if she wears it to a pool.",Tuga girls low tide sunsuit,4.0,B000ROJCKI
she loved it and it fit well.,Five Stars,5.0,B000ROJCKI
"My daughter loves this - She's 9 and fair-skinned like me.  It's comfortable, can be worn as a swimsuit or a play suit, and dries quickly.  It was hard to find something that was cost-effective and cute.  Recommended.",Cute and great for play,5.0,B000ROJCKI
"It's pretty good for the first use, then it starts to get all fuzzy, wash by hand and taken very good care off, still it seem that any kind of rubbing will damage the fabric.",Not really great.,3.0,B000ROO9BK
I absolutely love this swim suit for my 3yr old. It fits perfectly and is stylish. It protects her from sunburn and helps reduce the need for extra sunscreen. Customer service is wonderful and got back with me within the same day. I recommend these suits by this company for anyone wanting to protect themselves or their children from sunburn. I will be purchasing more suits in the future.,Love This!!!!,5.0,B000ROO9BK
These are very cute and my two girls ages 5 and 7 love them. They say that are surfer girls in them. We got the purple. Perfect! May go back to buy pink. Love that it didn't have a high neck that bothered them. A great suit!,My girls love them,5.0,B000ROO9BK
"This is my third year using one of these suits for my child. She's very fair and I am always worried about sun over exposure. I love this option, b/c not only does it save me a bundle on sunscreen, but it gives me peace of mind. I think the sizing is about right, although for my daughter they run big b/c she is on the petite side, so I have to roll up the sleeves a bit.",Perfect sunscreen!,5.0,B000ROO9BK
my daughter is allergic to sunscreen so this suit was a must for our beach trip. super easy to slip on and off. no sunburn. would but again. love it,beach savvy,5.0,B000ROO9BK
"We vacation in Aruba every year and since its about 12 degrees from the equator you have to be extremely careful of your skin.  I bought this for my granddaughter - also bought her one last year and will continue to buy them since they protect her very pale skin.  She also wore a hat and sunglasses.  She was totally protected and enjoyed herself immensely.  I am very pleased with this sunsuit.  Get the one with the long sleeves so you don't have to put sunscreen on their arms - you'd just need the sunscreen on their face, ears, hands and feet.  One less thing to worry about ........... you won't be disappointed.",Greatest protection from the sun for your little ones,5.0,B000ROO9BK
This is our third suit from Tuga. They are made extremely well and last forever.,Fantastic sunsuit/swimsuit,5.0,B000ROO9BK
Quality looked good.  It is cut narrower on sides than Sunbusters version so didn't work with our girls Buddha belly.  I liked design and darker color.,Quality looked good. It is cut narrower on sides than Sunbusters ...,5.0,B000ROO9BK
"This suit was promising in the beginning.  Seemed to provide good sun protection (no tanning underneath) and had good coverage.  And, it wasn't too heavy.  My daugther didn't seem to mind wearing it in the 95 degree summer days.  However, it proved to be a big disappointment in the end.  I bought a size larger than I needed for my daughter, hoping it would last two seasons since it was pretty expensive for a swimsuit.  Unfortunately, it didn't even last through one.  The material thinned out significantly over the summer leading to a failure in adequate sun protection, as evidenced by the fact that my daughter started tanning in areas covered by the suit.  There were many areas were the material became so thin and worn out, my daughter would have had better protection wearing a nylon stocking.  Also, the suit ripped down one side despite no contact with anything sharp or shear force.  I have had better quality suits for less price in the past.  Although it was good while it lasted, it should at least last one season. I will not by this brand again.",Happy with the suit initially but quality quickly faded,2.0,B000ROO9BK
Great one piece suit for full coverage from the sun.  I ordered the 4/5 xsmall?  and it was still really big on my petite daughter.  But I'm keeping it and it should fit her nicely next summer.,Great one piece suit for full coverage from the sun,4.0,B000ROO9BK
"Perfect!  This works great for sun protection and looks so cute.  The fit was exactly right.  Size 6/7 for a 7 year old girl, 47"" tall and 46 pounds.",Perfect!,5.0,B000ROO9BK
"WinStar it's even too much for them
I found a hole in the swimsuit",One Star,1.0,B000ROO9BK
My 4 year old daughter is tall so I was worried it might be too small. It fit perfectly. The arms are a little long but not long enough to be bothersome. It's very cute and well made.,Love it!,5.0,B000ROO9BK
"The color faded off after a few months, and the swimsuit stretch to much.",Two Stars,2.0,B000ROO9BK
Ordered a size bigger than what she wears and it's still snug and doesn't fit right!,Three Stars,3.0,B000ROO9BK
Daughter doesn't like it much since it has snap closures in the legs.,Four Stars,4.0,B000ROO9BK
"I love these Tuga suits. We get them every summer.  I started buying them 9 years ago with my first daughter.  I still have hers to hand down to my youngest.  The quality is great and can last for more than one child.  The suits are made of lightweight, but very sturdy fabric.  It gives me piece of mind that my fair skinned children will not get sunburn during our days at the beach.  I buy the long sleeve and longer shorts and the kids have never had a sunburn.  The back collar comes fairly high up on the neck but I sill have them wear one of the tuga hats to protect their face, ears and neck.  The suits are very cute.  The kids like wearing them because of the pretty color and they look like a wet suit.",I love these Tuga suits,5.0,B000ROO9BK
love this sunsuit. I highly recommended. It looks very nice on my daughter.,Five Stars,5.0,B000ROO9BK
This was a perfect fit and well received. Used at the beach and at a water park.,Well received gift.,5.0,B000ROO9BK
"This sunsuit fits perfectly and pretty much avoids us having to slather our two-year-old with sunblock every time she wants to swim.  She keeps one in her locker at day care for water play, and as a result we don't have to worry about whether all of her teachers have been super vigilant about the sunscreen.",Excellent product,5.0,B000ROO9BK
CUTE,Five Stars,5.0,B000ROO9BK
Looks great.,Five Stars,5.0,B000ROO9BK
Nice,Five Stars,5.0,B000ROO9BK
"Too big for my skinny girl and because of all the fabric, it gets very cold after swimming so they need to change clothes right away.  Other than that colors are very cute and it is a good quality suit.","I liked it, daughter did not.",4.0,B000ROO9BK
"I agree with other reviewers that the material fades and stretches quite a bit. I felt the price was expensive for the quality offered. After almost a year, I find myself looking for new swim outfits for my kids. I usually get the sun smarties from onesteapahead (great quality after extensive use), however, I prefer the short sleeve option that Tuga offers.",Too expensive for the price,3.0,B000ROO9BK
These are great sun protectors.  They do not cover the legs fully and fit like a spring suit with long sleeves.  We swim almost every day in the ocean or pool a suit lasts about a year with constant use.,Great sun protection,5.0,B000ROO9BK
"If your child is at all plump or slightly chubby, this might be a smidge tight. that said, the larger size would probably be too big. My daughter is 2 but is in a 3t moving to a 4T. This suit fits but it defintely shows her rolls!",If your child is at all plump or slightly chubby ...,5.0,B000ROO9BK
These are a little more expensive for a childs tights but totally worth it. Theyre very well designed and fit my daughter great. I deff reccomend.,great value,5.0,B000S6Q9Y2
I like the thickness of these tights although i find that all children's tights tend to be snug and long in the waist. Invariably I end up making a small incision into the waist band to release the pressure around my daughters waist. But they still work fine with that cut.,Nice quality fabric,3.0,B000S6Q9Y2
good quality and fit perfectly,Five Stars,5.0,B000S6Q9Y2
"So far so good, may daughter used 3 times for her dance recital, fit as expected, good quality",Five Stars,5.0,B000S6Q9Y2
Fit perfectly,Five Stars,5.0,B000S6Q9Y2
"I bought these for my daughter's dance recital, and I am very happy with them! They are excellent quality, and they've held up nicely so far (I wash in cold water, then air dry). My daughter is thin and a little over 4' tall, and the M/L size fit her well with room to spare. The real reason I purchased these online was because the dance studio only sold 2 colors of tights: pink and peach... colors that looked ridiculous against my daughter's Asian skintone. I ended up purchasing the Jazzy Tan color, which was a perfect match for her. Fast shipping, would definitely recommend!",Great Color Selection!,5.0,B000S6Q9Y2
Perfect fit as per size chart.,Five Stars,5.0,B000S6Q9Y2
"We have ordered the same brand of tights before, and these were WAY smaller than any we have ever used. Size was 8-14, but fit like a 2T-3T. Will not purchase again.",Sizing was not correct in package,1.0,B000S6Q9Y2
Very well made.,Five Stars,5.0,B000S6Q9Y2
These fit great and wash well.,Five Stars,5.0,B000S6Q9Y2
"Got these for half the price our local dance store charges! Although I really love supporting local businesses, we go through quite a few dance tights so it can get expensive. Body Wrappers are required for my daughter's performances. They do last a lot longer than cheaper (Target or Walmart) tights, she can wear them several months without snagging them.",Although I really love supporting local businesses,5.0,B000S6Q9Y2
Great tights for my 2yold daughter for ballet/tap class. Very durable.,Five Stars,5.0,B000S6Q9Y2
These tights are worth the money. My daughter wears them for dance and for her daily wear with dresses. They do not run and hold up to her wear and tear as a five year old!,These tights are worth the money. My daughter wears ...,5.0,B000S6Q9Y2
"Never tried them on but the sizing looked ok, the color was way off. I realize when buying online it's a risk to get the right shade.","Never tried them on but the sizing looked ok, ...",3.0,B000S6Q9Y2
Perfect for dance!,Five Stars,5.0,B000S6Q9Y2
My 3yo didn't like the feeling. She said it was too tight. My rating is for speed of delivery and quality of product.,My 3yo didn't like the feeling,5.0,B000S6Q9Y2
Brand required by my daughter's dance studio.  High quality and hold up well.,Five Stars,5.0,B000S6Q9Y2
Great quality!,Good Deal!,5.0,B000S6Q9Y2
My daughter's been wearing these for years! Always great quality!,Always great quality!,5.0,B000S6Q9Y2
"Make sure that you know that these are for young girls.  I didn't realize that these were for children as the description doesn't indicate, although after reading the comments here, everyone is commenting on the age of their young children.  I love the quality and color, but these were too small.  Will have to order womens next time for my preteen.",These are Children's not for teens or adults.,4.0,B000S6Q9Y2
Great prices and quick shipping!,Five Stars,5.0,B000S6Q9Y2
Got what we expected on this order.,Five Stars,5.0,B000S6Q9Y2
"Bought these for my four-year-old daughters dance recital. She is average height (41 lbs) and weighs a little more than average. (47 pounds). I bought the medium for her weight but was afraid the tights would come up too high on her waist. However, it was a perfect fit. Tights held up well for the recital. I plan to use them again for dance class this year!",it was a perfect fit. Tights held up well for the recital,5.0,B000S6Q9Y2
My daughters like it,Five Stars,5.0,B000S6Q9Y2
Just as advertised. Fits my 5 year old perfectly. Highly recommend.,Great Product,5.0,B000S6Q9Y2
Very strong and the right color but they were a bit too snug. I would suggest moving a size up.,Very strong and the right color but they were a ...,3.0,B000S6Q9Y2
Snags really easily. After first use snagged. I bought these in black previously and never had that problem. Would not recommend.,Snags,1.0,B000S6Q9Y2
"We first started using body wrappers tights for my daughter's dance class.  They hold up really well.  I machine wash them, which I'm probably not supposed to do.  I've started buying them for church too and they are holding up to my daughter playing on the playground in them.",good tights,5.0,B000S6Q9Y2
Holding up. Nice and soft. Tag is not itchy. Good color. I wash them in a lingerie bag in the machine on cold-cold. No snags yet. No complaints.,great tights,5.0,B000S6Q9Y2
My daughters and I love these dance tights. They fit as expected and I feel they run true to size.,Tights,5.0,B000S6Q9Y2
"l  ordered  the color suntan and according to the packaging, suntan is what I received.  when I opened to use the tights for recital they were not suntan they  were pink.  The tights  as a product are great,  too bad they were labeled wrong.",great product but wrong color,1.0,B000S6Q9Y2
"I had to order these for my daughter's dance recital.  She is a tall 4 year old.  I ordered an XS (no size chart online, argh!!!).  When I received them the label says 1-3 years but they fit her fine.  I would buy them again for dance - they seem like they will hold up well.","Good quality product, seem to run a little large",4.0,B000S6Q9Y2
Like,Five Stars,5.0,B000M30LMW
"Good quality as 2 y/o baby girl fall/winter clothes. A bit too pinky and sharp on color rather than warmer orange on the official picture, but it's still good looking. BTW, 10 days earlier shipping delivery  to Taiwan than I expect, GOOD JOB AMAZON.",Good quality as 2 y/o baby girl fall/winter clothes,4.0,B000M30LMW
My daughter loves this set! True to size.,You won't be sorry!,5.0,B000M30LMW
"Came quickly, packaged well.  Its a beautiful outfit.  Hasn't been worn or washed yet, but it's a little large for her right now, I bought it for her to wear this fall.",Beautiful!,5.0,B000M30LMW
EXCELLENT !,Five Stars,5.0,B000M30LMW
Our baby girl is currently in 9 mo clothes almost to 12 mo.  I ordered this in 18 mo.  The top is quite small getting it over her head. The pants are a bit long and little loose as expected.  I think it will be fine when she moves up to 12 mo but not fit her through 18 mo.  Absolutely adorable and very good quality just order a size up.,Absolutely adorable!,5.0,B000M30LMW
I am very disappointed that the first time I put this outfit in the wash the under armour logo sticker came off. My daughter never even got to wear the outfit.,Disappointed,1.0,B000M30LMW
Cutest little set ever. This doesn't stain bad and is seriously the cutest little set ever! Love this brand and the products they make.,Cutest set ever!,5.0,B000M30LMW
My daughter loved this!,Five Stars,5.0,B000M30LMW
My little princess looks adorably sporty in this outfit.  Mommy and daddy wear lots of under armour so now she can match us :),Adorable!!!!,5.0,B000M30LMW
"Gorgeous outfit!! Just as bright and pretty in person! I bought this for both of my granddaughters, and they're too cute!!",AAA+++,5.0,B000M30LMW
This is a great outfit.  I am sending it to a friend and I know she will be pleased.  The jacket is not a heavy jacket...it is lighter weight and good for cooler spring days.  I also bought a shirt that matches.  Very happy with this purchase.,Sweet and sassy,5.0,B000M30LMW
Very happy ty,Five Stars,5.0,B000M30LMW
Very cute!! Runs true to size and is great quality!!,Love it,5.0,B000M30LMW
Runs very small my daughter is 3 months and wears a size 18 months in this,One Star,3.0,B000M30LMW
"Great price, but order up a size.",Small Fit,4.0,B000M30LMW
Daughter Loves it!,Five Stars,5.0,B000M30LMW
"Very Nice, bright colors!",Five Stars,5.0,B000M30LMW
Great,Five Stars,5.0,B000M30LMW
"I loved it at first sight, but upon opening the package, I noticed that the UA logo in the jacket was falling apart! My sister even accused me of it being a china fake! :-/",3 Stars!,3.0,B000M30LMW
Love this outfit!,Love this outfit!,5.0,B000M30LMW
Fit great!,Five Stars,5.0,B000M30LMW
Cute!,Five Stars,5.0,B000M30LMW
Beautiful material! Nice little outfit,Five Stars,5.0,B000M30LMW
Very cute set and fast delivery.,Five Stars,5.0,B000M30LMW
"Very cute outfit. Bought this for my 4 month old granddaughter. She weighs almost 20 pounds and will wear this for a few months with growing room.
Thank you for the fast shipping as well.  I ordered. 9-12 months FYI",Very cute outfit. Bought this for my 4 month ...,5.0,B000M30LMW
"2 sets of eyes were certain the top to this outfit was purple...if you thought the same, guess again! gray and....peach? More will be revealed!
I can not answer the question of how it fit, because it is a Christmas present. Christmas is in two days.",Looks may be deceiving re:...stealth,4.0,B000M30LMW
Smaller than I thought it should be,Three Stars,3.0,B000M30LMW
Good quality. What I expect from UA.,Very nice,5.0,B000M30LMW
love it.,Five Stars,5.0,B000M30LMW
Great quality. Jacket is thick enough for warmth but not bulky. Washes well and looks super cute on.,Great Buy!,5.0,B000M30LMW
"darling outfit!
Fit perfect and she wears it all the time! washes up nicely!",Fit perfect and she wears it all the time,5.0,B000M30LMW
This outfit is adorable on my granddaughter!  Nice made clothing very happy with the purchase!,Great outfit,5.0,B000M30LMW
Very nice quality and style!  Great purchase!,Five Stars,5.0,B000M30LMW
These socks snug into my daughter's foot just right so they're not sloppy and out of shape.  And of course the seamless feature is the biggest reason I bought them to try them (she is very picky about socks!).  The colored bands across the top are real colorful and cute.  I will definitely be buying more of these in the future.,Perfect!,5.0,B000Y6AH5I
"My 5 year old daughter cannot stand seams. These are the only socks I can get her to wear and dressed quickly without taking 10 minutes because the ""seams are messing"" with her. I do however wish they were a little thicker since we live where it's really cold but I guess that's how they can make them seamless...",Great,5.0,B000Y6AH5I
"There is still a seam. However, it is not as thick or defined as most socks. So far, my daughter is handling this well. She likes that they fit more snug. I did see her wear them inside out when the seam bothers her on her little toe. I figure this is a good coping strategy. Happy with the purchase so far.",so far so good...,4.0,B000Y6AH5I
"My 2.5 year old who has wide feet to begin with is getting fussy about socks in her shoes,claiming that ""them hurts my toes!"". I think it is the seam that many socks have that bothers her, so I tried these and they are better - much less complaining. Very satisfied.",seem comfortable,5.0,B000Y6AH5I
My daughter has sensitive toes and cant stand the seam on most socks.  THese are a sanity saver most mornings.  There is still a small seam at the small and big toe but far more comfortable for her than most socks.,seamless socks,4.0,B000Y6AH5I
"My 3 year old recently became very picky about her socks. Every morning, she would cry until I trimmed ever last tiny little thread hanging on the inside. These are great - she's no longer complaining about the dreaded ""strings."" There is still a bit of a seam, but not enough to bother her. We're happy!","Great! ""No strings!""",5.0,B000Y6AH5I
My daughter is very finicky when it comes to socks. Most irritate her. She liked these socks right away. I will order more.,happy feet,5.0,B000Y6AH5I
"I am so glad I have found these socks! I had tried all sorts of socks for my 5 year old, but everything ""bothered"" her. She loved these ones! She does not even remove them when she gets back from school!  If your kid has sensitive skin or SPD, you should try these ones!",Great socks for sensitive feet,5.0,B000Y6AH5I
