title,features,description,asin,imageurl,imageURLHighRes,category
Polo by Ralph Lauren Little Kid/Big Kid Alps Girl's Boots,"100% Leather and fabric
Rubber sole
Toddler sizes 4-10 have a Back Strap. The bigger sizes do not have a Back Strap
Package Dimensions:
                    
14 x 9.6 x 4.5 inches
Shipping Weight:
                    
2.51 pounds
","Polo Ralph Lauren children's footwear has all the fashion, fit and redefined classic American styles that you have come to expect from this brand. Polo Ralph Lauren footwear is designed with exquisite materials and meticulous detail. Styles range from classic, vintage and preppy slip-ons and boat shoes to athletic-inspired sneakers and casual wear. Whether it is a day at the park or a night on the boat, your child will embrace his or her style with Polo kids' shoes.
",B000FDAZDY,"['https://images-na.ssl-images-amazon.com/images/I/41GR6Jqbo-L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Eo4iBYNVL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YX9ju%2BOBL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51dtfY2DCgL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41KblgCaZJL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2B0GZ7oWhL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41GR6Jqbo-L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41Eo4iBYNVL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YX9ju%2BOBL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51dtfY2DCgL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41KblgCaZJL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41%2B0GZ7oWhL.jpg']",Girls Shoes
Stride Rite Toddler Jungle Gym Hook-And-Loop Shoe,"100% Leather and mesh combination
Rubber sole
Cradled footbed enhances natural walking motion
Center stride path and contoured landing pad on sole for comfort, stability, and traction
Athletic sneaker with easy on and off hook and loop enclosure for the kid on the go
Natural Motion System outsole designed for first walkers
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIFZ5W,"['https://images-na.ssl-images-amazon.com/images/I/514WG6QDG8L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JZY01J2WL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411461DAGQL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NBK9DM8TL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41HH84BHD1L._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/514WG6QDG8L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JZY01J2WL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/411461DAGQL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41NBK9DM8TL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41HH84BHD1L.jpg']",Girls Shoes
Stride Rite SRT Baby Guppy Fisherman Sandal (Infant/Toddler),"100% Leather
Rubber sole
Cradled footbed enhances natural walking motion
Center stride path and contoured landing pad on sole for comfort, stability, and traction
Baby classic fisherman, closed-toe sandal
Natural Motion System outsole designed for first walkers
Available in widths
Package Dimensions:
                    
6.3 x 5.5 x 3.3 inches
Shipping Weight:
                    
12 ounces
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIFZRU,"['https://images-na.ssl-images-amazon.com/images/I/414CG4PR6WL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71KprORop5S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71o5DC6VifS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71KQmTT4AQS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71Lm9e2KZNS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/414CG4PR6WL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71KprORop5S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71o5DC6VifS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71KQmTT4AQS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71Lm9e2KZNS.jpg']",Girls Shoes
Stride Rite Infant/Toddler Abigail Dress Shoe,"100% Patent, pearlized, and fullgrain leather
Synthetic sole
Flexible dress outsole
Baby dress Mary Jane slip-on
Comfort footbed
Package Dimensions:
                    
6.8 x 4.5 x 2.9 inches
Shipping Weight:
                    
8.8 ounces
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIJHC4,"['https://images-na.ssl-images-amazon.com/images/I/4180KQ3B36L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VN9TQ43SL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GN4SXVJML._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41V3RF0CZNL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41XZE2PHD0L._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/4180KQ3B36L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41VN9TQ43SL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41GN4SXVJML.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41V3RF0CZNL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41XZE2PHD0L.jpg']",Girls Shoes
Stride Rite Infant/Toddler Abigail Dress Shoe,"100% Leather
Rubber sole
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIJW7O,"['https://images-na.ssl-images-amazon.com/images/I/418Q335cWSL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FT-Jf--kL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cAYlGeFSL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AkuIIHJWL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41QyvppH9JL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31BAYRHFA0L._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/418Q335cWSL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FT-Jf--kL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41cAYlGeFSL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41AkuIIHJWL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41QyvppH9JL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31BAYRHFA0L.jpg']",Girls Shoes
Stride Rite Infant/Toddler Katy Stage 3 Shoe,"100% Leather
Rubber sole
Cradled footbed enhances natural walking motion
Center stride path and contoured landing pad on sole for comfort, stability, and traction
Padded collar keeps tender feet cozy
Natural Motion System outsole designed specifically for first walker
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIJRZG,"['https://images-na.ssl-images-amazon.com/images/I/51zM9Jyu0FS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71XsQ5XH66S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71gJQUD-IFS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71mU8QiTVkS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71kQ5dKyqcS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/51zM9Jyu0FS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71XsQ5XH66S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71gJQUD-IFS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71mU8QiTVkS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71kQ5dKyqcS.jpg']",Girls Shoes
Stride Rite Little Kid/Big Kid Ashley Hook-And-Loop Shoe,"100% Leather
Rubber sole
Athletic design with hook and loop entry for the kid on the go
Fresh feet sock lining
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIJSL4,"['https://images-na.ssl-images-amazon.com/images/I/41384XYFTRL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/415DKDR7PDL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JTV46N0CL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41MX917BVRL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410CH1KM4JL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41384XYFTRL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/415DKDR7PDL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41JTV46N0CL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41MX917BVRL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/410CH1KM4JL.jpg']",Girls Shoes
Stride Rite Infant/Toddler Popsicle Sandal,"100% Leather
Rubber sole
Padded collar keeps tender feet comfortable
Double adjustable for that just right fit
Comfort footbed
Available in widths
Package Dimensions:
                    
8.4 x 5.9 x 3.4 inches
Shipping Weight:
                    
13.6 ounces
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FINNH4,"['https://images-na.ssl-images-amazon.com/images/I/41M746QCQDL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/315VKSST5PL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/417DFEV8Q7L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/315YBZ9YARL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31JS8EF7BYL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41M746QCQDL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/315VKSST5PL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/417DFEV8Q7L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/315YBZ9YARL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31JS8EF7BYL.jpg']",Girls Shoes
Stride Rite Little Kid Popsicle Sandal,"100% Leather
Rubber sole
Padded collar keeps tender feet comfortable
Double adjustable for that just right fit
Comfort footbed
Available in widths
Package Dimensions:
                    
8.4 x 5.9 x 3.4 inches
Shipping Weight:
                    
13.6 ounces
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FINNUQ,"['https://images-na.ssl-images-amazon.com/images/I/31V9FM4NPVL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31T0GJ3A3FL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31J6GE94EKL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/3156H12KN2L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/3195F9642QL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/31V9FM4NPVL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31T0GJ3A3FL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/31J6GE94EKL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/3156H12KN2L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/3195F9642QL.jpg']",Girls Shoes
Stride Rite Infant/Toddler Monterey Sandal,"100% Leather
Rubber sole
Padded collar keeps tender feet comfortable
Hook and loop adjustable strap
Classic fisherman closed-toe sandal
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds (View shipping rates and policies)
","A great basic sandal for everyday wear. These Monterey Sandals from Stride Rite will keep your toddler in comfort on those hot summer days. The flexible leather upper will move with even the most active young ones. The rubber outsole adds durability and traction, making these closed-toe sandals perfect for outdoor wear. A padded collar gives your young one even more comfort.

Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIP12E,"['https://images-na.ssl-images-amazon.com/images/I/41KD6YJMRQL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FB3TWABHL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41X6Y3KTYZL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41WET1ZWNML._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YCAV8DN5L._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41KD6YJMRQL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41FB3TWABHL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41X6Y3KTYZL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41WET1ZWNML.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41YCAV8DN5L.jpg']",Girls Shoes
Stride Rite Little Kid Karly Light-up Shoe,"100% Leather
Rubber sole
Decorative lighted butterflies add flash to each step
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIP732,"['https://images-na.ssl-images-amazon.com/images/I/711ZbvsygLS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81QdoEA25LS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81Ybpu6ULTS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81ZiYUe7-RS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81IFkx%2Bc5pS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/711ZbvsygLS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81QdoEA25LS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81Ybpu6ULTS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81ZiYUe7-RS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81IFkx%2Bc5pS.jpg']",Girls Shoes
Stride Rite Infant/Toddler Groov'n Stage 3 Shoe,"100% Leather
Rubber sole
Cradled footbed enhances natural walking motion
Center stride path and contoured landing pad on sole for comfort, stability, and traction
Scuff proof durable toe cap
Natural Motion System outsole designed specifically for first walker
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FINOVO,"['https://images-na.ssl-images-amazon.com/images/I/41PT47A4NWL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SA212NQSL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZMAK25X6L._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41T6DCPE2DL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PZ5TNY7GL._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/41PT47A4NWL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41SA212NQSL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41ZMAK25X6L.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41T6DCPE2DL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41bhy4N8tUL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/41PZ5TNY7GL.jpg']",Girls Shoes
Stride Rite Little Kid Beatrix Shoe,"100% Fullgrain leather
Rubber sole
Girl's European design T-strap slip on casual dress shoe
Soft leather lining and stitch-out construction for comfort
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIQ9I4,"['https://images-na.ssl-images-amazon.com/images/I/71aWsZaMhcS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/612gxHkSnNS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71k3LO%2BJI6S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/6176z8CctyS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71ENCWpNPHS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/71aWsZaMhcS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/612gxHkSnNS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71k3LO%2BJI6S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/6176z8CctyS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71ENCWpNPHS.jpg']",Girls Shoes
Stride Rite Little Kid/Big Kid Monterey Sandal,"100% Leather
Rubber sole
Padded collar keeps tender feet comfortable
Hook and loop adjustable strap
Classic fisherman closed-toe sandal
Available in widths
Package Dimensions:
                    
9.7 x 6.1 x 3.7 inches
Shipping Weight:
                    
1.6 pounds
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIQHE0,"['https://images-na.ssl-images-amazon.com/images/I/61Iv3i%2BNf6S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81aXn-iC-xS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71m8XcsZ0SS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/717I3fA9P1S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71Ihm6Yvy9S._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/61Iv3i%2BNf6S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81aXn-iC-xS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71m8XcsZ0SS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/717I3fA9P1S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71Ihm6Yvy9S.jpg']",Girls Shoes
Stride Rite Infant/Toddler Sportie Slip-On Stage 2 Shoe,"100% Leather and mesh combination
Rubber sole
New sporty Natural Motion System prewalker designed for cruising between crawling and walking
Contoured landing pad provides stability and balance as the child learns to walk
Outsole wraps toe and heel for protection during cruising
Available in widths
Package Dimensions:
                    
6.9 x 5.5 x 3.1 inches
Shipping Weight:
                    
10.4 ounces
","Stride Rite designs and engineers footwear specifically to meet the needs of growing children. Stride Rite's mission is to encourage kids and support parents by developing and marketing products that help children embrace life's possibilities and adventures with confidence. Stride Rite shoes aren't like any other shoes you'll buy. They're better. With more than 85 years of experience, they've learned a few things about their craft. Stride Rite is the one company that's been helping kids run, jump, leap, grow, and playfully express themselves since 1919.
",B000FIQLZ0,"['https://images-na.ssl-images-amazon.com/images/I/71kA3Hr%2BO6S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71tSSIJxUSS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81r48%2BX5NsS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81KYNv6wiwS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81aX0bIql%2BS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/71kA3Hr%2BO6S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71tSSIJxUSS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81r48%2BX5NsS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81KYNv6wiwS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81aX0bIql%2BS.jpg']",Girls Shoes
Stride Rite Kid's Murphy Stage 3 Lace-Up (Toddler),"100% Leather
Rubber sole
Cradled footbed enhances natural walking motion
Center stride path and contoured landing pad on sole for comfort, stability, and traction
Leather lined for comfort and breathability
Natural Motion System outsole designed specifically for first walker
Available in widths
Package Dimensions:
                    
15 x 12 x 4 inches
Shipping Weight:
                    
2 pounds
","This playful, two-tone casual shoe is just right for dress-up or dress-down days -- and everything in between. Enhanced with Stride Rite's ultra-comfortable Natural Motion System, the Baby Murphy is designed to mimic barefoot walking and give babies the flexible stride path and natural propulsion they need to grow into strong walkers.
The traditional saddle shoe, tailored to fit the needs of the youngest walkers. A style so classic, it will work for young boys and young girls. The leather upper is flexible, and the rubber outsole adds durability and traction to steady the steps of even the most uncertain walkers. Stride Rite designs shoes specifically for toddlers, understanding the way they move and what they need in footwear.

",B000FIQYUW,"['https://images-na.ssl-images-amazon.com/images/I/71mjwEKedYS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61KNIfzSV6S._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61SGUwbtZuS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Tg5A6AiXS._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL._US40_.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61XEYEyJVbS._US40_.jpg']","['https://images-na.ssl-images-amazon.com/images/I/71mjwEKedYS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61KNIfzSV6S.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61SGUwbtZuS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Tg5A6AiXS.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61Zrkz8lZhL.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61XEYEyJVbS.jpg']",Girls Shoes
